,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
13,"Она писала, что я ей нравлюсь, но как друг, потом она мне написала, что я ей тоже нравлюсь, но со мной она быть не может и не знает почему.",ru_multilingual_blimp_correct_affected.test,58423.44140625,3256.578369140625,1937.4149169921875,1577.0770263671875,1096.0340576171875,632.4862060546875,602.382568359375,572.0350341796875,688.180419921875,714.3475341796875,692.6893920898438,605.7965698242188,673.0318603515625
14,"И что же - ждать, пока мы до него ""дорастем""?",ru_multilingual_blimp_correct_affected.test,58603.796875,4037.241943359375,4012.7138671875,4964.6708984375,4387.0849609375,4311.31201171875,3248.061279296875,4362.54052734375,4329.36279296875,5223.7421875,4963.41162109375,4841.31396484375,4684.0419921875
15,"Мы с ним почти не разговариваем, но от общих друзей я знаю, что он замкнулся в себе, начал выпивать и сильно изменился.",ru_multilingual_blimp_correct_affected.test,53913.0234375,3806.385498046875,1765.1934814453125,1478.4124755859375,1147.7244873046875,1011.074462890625,1011.8920288085938,918.8447875976562,980.0057373046875,849.8699340820312,766.6649169921875,724.7455444335938,755.5894775390625
16,"""Я тебе и так отвечу, не тратя денег на опрос.",ru_multilingual_blimp_correct_affected.test,48095.5,1752.9287109375,2876.412841796875,3315.473388671875,2337.686279296875,2110.288818359375,1464.3453369140625,1228.1708984375,1433.389892578125,1863.388427734375,1602.29736328125,1482.97216796875,1700.54736328125
17,"Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не посылаем, - и вернули на фронт солдатом.",ru_multilingual_blimp_correct_affected.test,64204.7109375,4582.26953125,4946.28662109375,6625.2353515625,4274.34814453125,4475.447265625,4838.14794921875,5906.57666015625,6492.34130859375,6668.06689453125,7174.609375,6300.49560546875,7411.57373046875
18,раньше кот Тихон я его как увидел зову тихоня = оставались одни,ru_multilingual_blimp_correct_affected.test,55421.0234375,18516.435546875,13276.5859375,20738.98828125,15491.7177734375,16327.068359375,18636.302734375,23604.28125,29341.67578125,32708.6640625,31470.798828125,27977.548828125,36108.50390625
19,Я пошел жаловаться отцу на что он мне ответил я с тобой вечером поговорю.,ru_multilingual_blimp_correct_affected.test,73626.0859375,2201.317138671875,2469.30419921875,1516.7259521484375,1280.023193359375,1266.1219482421875,1274.27197265625,1572.638916015625,2302.749267578125,2250.93505859375,2242.4501953125,1946.2410888671875,1928.4405517578125
20,"Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду нальем в бассейн"".",ru_multilingual_blimp_correct_affected.test,48536.23046875,5350.50732421875,4445.9541015625,4674.1044921875,3130.6591796875,3717.48388671875,2608.286865234375,2572.343017578125,3029.931884765625,2651.0634765625,2728.420166015625,2343.99072265625,2502.145751953125
21,"- А я ее палкой ударю! - грозно сказала Вика, и Гаянэ в этом не усомнилась.",ru_multilingual_blimp_correct_affected.test,56365.65234375,4346.70947265625,2417.111572265625,1714.3475341796875,1906.9962158203125,2155.96533203125,2357.028076171875,2416.0224609375,2250.211669921875,2992.913330078125,2732.12939453125,2597.055419921875,2686.908935546875
22,"Сам новичок, поэтому особо не разбираюсь.",ru_multilingual_blimp_correct_affected.test,60374.01953125,30601.111328125,25065.236328125,21694.6171875,15350.123046875,17621.609375,23372.283203125,15677.6171875,18867.564453125,19976.8515625,19527.677734375,24189.6796875,26631.498046875
23,"Но мы, те, кто понимает, что такое жизнь, мы, конечно, смеемся над номерами и цифрами!",ru_multilingual_blimp_correct_affected.test,46826.59765625,23082.501953125,8404.318359375,5887.52880859375,5240.03857421875,2958.188720703125,1490.6033935546875,1600.4686279296875,1507.1561279296875,1723.185791015625,1415.3380126953125,1493.533935546875,1524.279296875
24,Иногда я с ней не гуляю месяцами,ru_multilingual_blimp_correct_affected.test,51606.9609375,1501.580322265625,536.4404296875,429.9167175292969,375.5950927734375,235.59738159179688,119.1172103881836,90.61146545410156,83.49820709228516,81.46183013916016,62.09979248046875,56.08539962768555,60.38561248779297
25,"А вот вы, господа, докажите, что мы ее НЕ соблюдаем!",ru_multilingual_blimp_correct_affected.test,47320.3203125,19909.294921875,15591.421875,7724.38134765625,5809.328125,3357.553955078125,2479.98681640625,2523.472412109375,2393.04541015625,2500.83740234375,2406.9970703125,2551.8662109375,2653.228759765625
26,"Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно придаем?",ru_multilingual_blimp_correct_affected.test,62602.97265625,4799.8056640625,3574.111328125,2518.21826171875,1306.8544921875,1140.663330078125,1150.6807861328125,1222.502685546875,1461.8060302734375,1400.630859375,1926.6041259765625,1910.8984375,1903.071044921875
27,"А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не хотим поворота, но вынуждены завернуть под воздействием обстоятельств.",ru_multilingual_blimp_correct_affected.test,52020.55078125,18525.267578125,7929.1875,7485.65625,4020.405517578125,3595.697998046875,2726.754150390625,2520.932373046875,2645.43408203125,2713.098388671875,2651.825927734375,2595.521484375,2781.212158203125
28,Т.е. мы вам что-то пообещаем к неопределенному периоду времени.,ru_multilingual_blimp_correct_affected.test,69579.328125,3036.171142578125,1643.814453125,1134.4471435546875,625.996826171875,589.5695190429688,547.6006469726562,551.2324829101562,608.2322387695312,575.2194213867188,629.7632446289062,631.4299926757812,673.6149291992188
29,"У меня сразу же рождается замысел, что я - в то время уже режиссер Малого театра - встречу его на высшем уровне, по-королевски.",ru_multilingual_blimp_correct_affected.test,57453.85546875,3574.680908203125,1892.4735107421875,1575.2244873046875,1614.9891357421875,1429.692138671875,1018.2510375976562,876.463134765625,1008.2359008789062,1014.92138671875,1076.779052734375,925.7776489257812,925.029296875
30,"- Нет, разрешите, я вам все-таки объясню, - не унималась Ефимова.",ru_multilingual_blimp_correct_affected.test,51498.8515625,4339.70556640625,3319.453369140625,3360.023681640625,2218.58447265625,1988.76220703125,1396.1845703125,1482.76220703125,1511.189697265625,1922.9732666015625,1808.2855224609375,1821.8572998046875,1849.1793212890625
31,"- А если Семен Петрович умер, а не в обмороке, то я на его похороны не приду, - заплакала Ирина Васильевна, но как-то смиренно.",ru_multilingual_blimp_correct_affected.test,52951.13671875,5327.5283203125,2520.484130859375,1870.0260009765625,1642.30615234375,1610.5595703125,1570.56689453125,1588.6884765625,1698.0791015625,2104.678466796875,1765.85009765625,1709.6591796875,1936.7581787109375
32,"Это единственное, в чем я с Вами не соглашусь.",ru_multilingual_blimp_correct_affected.test,62003.578125,2181.078857421875,1157.1680908203125,994.4551391601562,891.5517578125,841.89501953125,772.9365844726562,907.0186157226562,1216.6966552734375,1217.112548828125,1366.7005615234375,1156.4757080078125,1180.6986083984375
33,"- Я вас не ругаю: я кота хвалю, - пояснил Николай Иванович.",ru_multilingual_blimp_correct_affected.test,52052.5078125,9139.1279296875,4171.52392578125,5949.173828125,5859.18603515625,5529.333984375,3819.567138671875,4312.3935546875,4729.958984375,6493.79638671875,6560.51318359375,6135.896484375,6879.5498046875
34,"Тем не менее у нас обострятся проблемы, связанные с вступлением в ВТО, - мы в него не вступим.",ru_multilingual_blimp_correct_affected.test,55633.53125,1352.293212890625,1000.363037109375,693.0369873046875,729.2570190429688,737.1647338867188,552.6165771484375,518.4771728515625,572.5286865234375,496.7872009277344,491.939697265625,555.033447265625,528.4058227539062
35,- Мы их не делим.,ru_multilingual_blimp_correct_affected.test,53204.890625,1251.2740478515625,1607.2108154296875,1180.2421875,972.6927490234375,1077.6378173828125,586.7249145507812,584.6465454101562,514.0767211914062,870.06884765625,587.6763305664062,522.9559326171875,633.1624145507812
36,"Ничем мы ему уже не поможем, ибо человек болен неизлечимой болезнью.",ru_multilingual_blimp_correct_affected.test,74640.9609375,9555.490234375,8011.62109375,5423.03369140625,2658.987548828125,2884.951171875,2170.071044921875,2778.655029296875,3022.85205078125,3639.9462890625,2446.623046875,2957.56689453125,2811.277587890625
37,"- Когда произошли события на Кавказе, первое, что заявил министр торговли США Гутиерас, а потом и Кондолиза Райс, ""ах вы себя неправильно ведете, мы вас не пустим в ВТО"".",ru_multilingual_blimp_correct_affected.test,59783.25390625,7785.35791015625,4456.66845703125,4056.6591796875,3135.430908203125,2570.719482421875,2154.13330078125,1891.893310546875,1852.2476806640625,1812.6339111328125,1834.9166259765625,1831.106689453125,1757.3787841796875
38,магазин хороший всем рекомендую.,ru_multilingual_blimp_correct_affected.test,78295.8203125,18478.15625,25908.068359375,46749.00390625,19193.03515625,18519.28125,13661.2919921875,14690.1650390625,17218.52734375,12247.2109375,12158.8115234375,10568.8271484375,10479.662109375
39,"Мы вас очень — очень любим, Нам без вас никак нельзя!""",ru_multilingual_blimp_correct_affected.test,68974.546875,4864.54248046875,14066.4130859375,7248.5068359375,7195.6455078125,8254.9951171875,6667.2841796875,7774.9697265625,8898.7333984375,7103.17138671875,7860.92724609375,7549.88037109375,8236.546875
40,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,62254.08984375,681.8523559570312,310.6789245605469,429.8265380859375,367.2621765136719,207.37741088867188,178.15167236328125,173.32864379882812,195.278076171875,209.54315185546875,219.82981872558594,216.02503967285156,205.0220947265625
41,"- Ну, хорошо, хочешь, я тебе тоннели покажу? - спрашивает наконец Мариам и сворачивает с одной ничем не примечательной улицы, застроенной обычными городскими многоэтажками, на другую точно такую же.",ru_multilingual_blimp_correct_affected.test,59106.03125,12690.748046875,7562.23828125,7871.0390625,6184.06201171875,4692.12109375,4458.19873046875,3906.943603515625,4176.216796875,3902.6796875,3951.68603515625,3886.130126953125,4134.7607421875
42,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,62254.08984375,681.8523559570312,310.6789245605469,429.8265380859375,367.2621765136719,207.37741088867188,178.15167236328125,173.32864379882812,195.278076171875,209.54315185546875,219.82981872558594,216.02503967285156,205.0220947265625
43,"В этом смысл и данной статьи, в которой я, в продолжение начатого в ""НГ"" разговора о социокультурной специфике российского пути развития, постараюсь изложить свою гипотезу о природе устойчивости некоторых стереотипов нашего поведения, которые лишь кажутся традиционными, и о механизмах динамики действительных, а не мнимых традиций под влиянием глобальных вызовов.",ru_multilingual_blimp_correct_affected.test,54692.71875,9467.1884765625,4982.2724609375,3467.47607421875,2843.1103515625,2503.322509765625,2177.963134765625,2096.583984375,2448.04443359375,2448.39111328125,2757.348388671875,2953.746337890625,3013.931640625
44,"Давай сыграем, я тебе свою биту дам.",ru_multilingual_blimp_correct_affected.test,62843.19921875,10711.505859375,6041.36181640625,3015.07861328125,2442.3359375,2352.20458984375,1574.8624267578125,1815.9776611328125,2257.5810546875,2487.126708984375,2507.279052734375,2494.328857421875,2737.41064453125
45,"Если по каким-либо причинам мы изымаем орган, но у нас не получается его трансплантировать, мы его не выкидываем, а захораниваем - мы с почтением относимся к органам умерших.",ru_multilingual_blimp_correct_affected.test,59800.58984375,3516.599853515625,2819.01220703125,2331.75927734375,1573.6351318359375,1435.5863037109375,928.1061401367188,794.6435546875,766.9647216796875,772.8493041992188,847.4900512695312,862.2702026367188,845.4025268554688
46,"Очень может быть, что Ньютон, например, был не очень хорошим человеком, но мы, что называется, любим его не только за это.",ru_multilingual_blimp_correct_affected.test,46861.890625,6390.44970703125,3078.66796875,3090.237060546875,2190.809814453125,1710.5496826171875,1740.2122802734375,1634.151611328125,1829.3985595703125,2171.65673828125,2159.6552734375,2318.6240234375,2508.729736328125
47,"Если работа по очистке рынка от нежизнеспособных банков продолжится, мы ее однозначно поддержим.",ru_multilingual_blimp_correct_affected.test,52600.8359375,11115.2509765625,7941.36328125,5689.11962890625,5392.5439453125,6195.06494140625,3264.000244140625,2520.18115234375,2359.8125,2351.59228515625,2528.3564453125,2717.12744140625,2775.854248046875
48,"Я по привычке (""В убежище, что ли?"") сую ноги в валенки, но кричат: ""Не вставай!""",ru_multilingual_blimp_correct_affected.test,49548.25390625,23857.798828125,23170.63671875,25003.42578125,21373.083984375,23452.931640625,13489.5078125,14369.505859375,15423.5234375,15208.80859375,13858.8232421875,12148.7509765625,13205.1259765625
49,"Скорее всего, бюрократическая: если я их сюда допущу, то они потом что-нибудь скажут, а мне потом мой начальник скажет, что я сделал ошибку, и я на всякий случай не допущу.",ru_multilingual_blimp_correct_affected.test,58385.84765625,4045.61328125,2459.4521484375,2071.28369140625,1600.0404052734375,1195.2869873046875,1455.81396484375,1513.77294921875,1578.0565185546875,1685.684326171875,1661.9583740234375,1471.5909423828125,1620.9188232421875
50,«Надеюсь я никогда больше не встречу эту торговку».,ru_multilingual_blimp_correct_affected.test,70931.5,2251.9580078125,4194.15380859375,4359.99072265625,3296.32666015625,3331.708251953125,3858.849853515625,4666.18115234375,6052.2890625,5941.15087890625,5843.06005859375,5470.0673828125,5160.55078125
51,"Уже некоторое время нравится парень, но встречаться я с ним не хочу, потому что на данный момент вообще не хочу ни с кем отношений.",ru_multilingual_blimp_correct_affected.test,77378.5546875,1855.7918701171875,1178.043701171875,789.1087646484375,664.546875,475.8680419921875,384.8571472167969,354.37176513671875,409.0380859375,349.525634765625,389.43182373046875,358.5867614746094,370.3426818847656
52,"Она сегодня ему говорит: ""Я тебя очень люблю, ты - единственная радость в моей жизни"", а на следующий день уже : ""Знаешь, мне кажется, я все-таки люблю не тебя, а кого-то другого"".",ru_multilingual_blimp_correct_affected.test,55592.53125,3147.4384765625,2439.401611328125,1675.16748046875,1155.4984130859375,868.5011596679688,677.392578125,690.53759765625,741.04638671875,715.947265625,714.0958251953125,643.4415893554688,685.8416748046875
53,"- А я тебя снегом тру-тру, совсем было уши отморозил.",ru_multilingual_blimp_correct_affected.test,49702.48828125,5360.58447265625,3782.953125,4583.29248046875,4169.39990234375,5671.66552734375,8663.611328125,12193.833984375,16266.9833984375,18077.60546875,20425.423828125,20334.1953125,22049.291015625
54,А я им как дам!,ru_multilingual_blimp_correct_affected.test,79732.09375,3221.08544921875,3049.804931640625,2333.74365234375,2490.810791015625,3102.101318359375,2360.42919921875,2436.996337890625,2965.37451171875,3901.22119140625,3805.430908203125,3153.87158203125,3640.585205078125
55,Я вам ее покажу.,ru_multilingual_blimp_correct_affected.test,56633.34375,2662.338134765625,2553.1015625,3896.06787109375,1694.2091064453125,1372.4462890625,1828.3416748046875,1667.83544921875,1806.93994140625,1638.0828857421875,2359.15966796875,1923.39794921875,1820.7022705078125
56,"С тех пор я ее вообще не вижу на улице, раньше она хоть около падика сидела, а теперь вообще ее нет И сам прикол у них электричество нету, синяки может и смартфоны смотрят, а вот ей в 4 стенах да в темноте Мне просто скучно, и вспомнила я про нее Че там вообще может происходить?",ru_multilingual_blimp_correct_affected.test,55848.875,4623.228515625,4506.2705078125,4077.211181640625,3523.108642578125,3517.94482421875,3032.744873046875,3110.597412109375,3750.454833984375,4117.8984375,3890.921630859375,4085.646240234375,4127.59814453125
57,И все они боятся что МЫ их заразим.,ru_multilingual_blimp_correct_affected.test,71578.6875,3264.30810546875,6676.60546875,4550.21484375,3328.538818359375,2431.08642578125,3026.359619140625,2296.96435546875,2536.341796875,2465.3876953125,2646.9912109375,2531.88427734375,2897.641845703125
58,"Что из всего этого вышло, мы отлично понимаем.",ru_multilingual_blimp_correct_affected.test,54878.3515625,4056.593017578125,4241.95458984375,2219.29345703125,1077.7010498046875,641.9506225585938,871.95361328125,747.6505737304688,802.73486328125,874.8009033203125,813.1459350585938,701.6038818359375,742.2689819335938
59,"Я хочу побывать в Нью-Йорке один, мне 16 лет, лето 2021, я забронировал хостел в букинге и мне сказали что, если вам нету 18 лет мы вас не заселим в хостел.",ru_multilingual_blimp_correct_affected.test,65058.68359375,4139.005859375,2012.7156982421875,1946.4173583984375,1607.6539306640625,1607.985107421875,1431.2760009765625,1744.24072265625,2150.979248046875,2222.4853515625,2441.1376953125,2791.56640625,2730.180908203125
60,"Рискуя прослыть интеллигентом, признаюсь, что я их тоже не смотрю.",ru_multilingual_blimp_correct_affected.test,55266.2734375,12217.4287109375,6657.72802734375,4131.7216796875,2289.18896484375,2141.785400390625,2279.22705078125,2636.010498046875,4281.78125,5625.3974609375,5755.96728515625,4886.96875,5538.046875
61,"- А я тебя снегом тру-тру, совсем было уши отморозил.",ru_multilingual_blimp_correct_affected.test,49702.48828125,5360.58447265625,3782.953125,4583.2880859375,4169.39990234375,5671.66552734375,8663.611328125,12193.833984375,16266.9833984375,18077.60546875,20425.423828125,20334.17578125,22049.248046875
62,я вам правду расскажу я хожу и не хожу я не это и не то я пальто,ru_multilingual_blimp_correct_affected.test,68397.59375,588.7772827148438,686.44921875,775.5389404296875,846.5013427734375,690.4005737304688,771.7566528320312,905.1198120117188,958.5404663085938,873.3479614257812,964.0345458984375,761.2680053710938,894.07421875
63,"Прошу отметить ещё, что зажигалка весьма новая, сомневаюсь, что тут дело в том, что колёсико надо менять",ru_multilingual_blimp_correct_affected.test,58545.58984375,16755.876953125,10064.8603515625,6612.25146484375,4401.48876953125,3779.498779296875,3262.851806640625,3515.607421875,3739.925537109375,4003.2578125,4330.21337890625,4529.7919921875,4941.458984375
64,"И мы с вами все понимаем, просто живем в неудачное время, когда сказать ""нет"" - это попасть в список изгоев, маргиналов или просто идиотов.",ru_multilingual_blimp_correct_affected.test,62767.55078125,3835.8515625,3541.954345703125,2433.02197265625,1713.36279296875,1694.862060546875,1470.215576171875,1359.87353515625,1520.612548828125,1367.904052734375,1429.400390625,1329.2142333984375,1417.356689453125
65,И мы к нему быстро идем.,ru_multilingual_blimp_correct_affected.test,84958.1875,2978.59375,2645.958984375,2181.419921875,1187.4287109375,1591.0029296875,666.7843017578125,599.5625,702.961181640625,588.7242431640625,498.4852600097656,469.99493408203125,461.8816833496094
66,"За исключением тех, которые мы закроем, а мы, наверное, в каждом субъекте Федерации по одной-две школы совсем закроем из-за аварийного состояния.",ru_multilingual_blimp_correct_affected.test,49617.0078125,7220.96337890625,3701.560791015625,2402.050537109375,1558.9161376953125,1313.8692626953125,924.2586059570312,964.2156982421875,1175.5511474609375,1258.37939453125,1177.482666015625,1144.2708740234375,1133.38037109375
67,"Да, мы, белые - не столько белые, сколько бледные - выглядим смешно: точнее, смотря на нас, хочется плакать, но уж лучше смеяться.",ru_multilingual_blimp_correct_affected.test,55225.96875,16275.0673828125,15656.1923828125,12486.8603515625,9280.7470703125,5753.4755859375,4060.6650390625,4477.193359375,5063.52734375,6110.28466796875,7044.26513671875,7025.138671875,6893.80810546875
68,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,62254.08984375,681.8523559570312,310.6789245605469,429.8265380859375,367.2621765136719,207.37741088867188,178.15167236328125,173.32864379882812,195.278076171875,209.54315185546875,219.82981872558594,216.02503967285156,205.0220947265625
69,"Прежде чем я переключу на следующий слайд, я вам просто скажу словами.",ru_multilingual_blimp_correct_affected.test,66870.46875,2828.917724609375,1682.691162109375,1263.48583984375,944.7088623046875,705.6021728515625,546.5884399414062,681.693115234375,604.0263671875,732.7014770507812,758.8473510742188,738.6369018554688,765.6383056640625
70,На этой более или менее оптимистической ноте мы в этот раз и закончим.,ru_multilingual_blimp_correct_affected.test,68578.3203125,3286.46435546875,1599.5728759765625,986.3008422851562,926.259033203125,850.6549072265625,494.89080810546875,431.1134948730469,542.0370483398438,476.8900451660156,554.2984619140625,513.6018676757812,510.87939453125
71,"Именно к таким работам я отношу книгу Л. Симкина ""Коротким будет приговор"".",ru_multilingual_blimp_correct_affected.test,54192.93359375,7445.138671875,6562.99755859375,5516.087890625,4531.00146484375,3688.965576171875,3440.629638671875,3661.417236328125,4418.64404296875,4562.7080078125,4548.470703125,4770.69921875,4691.91064453125
72,"Не буду комментировать позицию Павла Алексеевича Астахова, потому что я ее не понимаю.",ru_multilingual_blimp_correct_affected.test,74440.921875,6964.56787109375,3985.570556640625,3055.548828125,1940.5484619140625,2278.496826171875,2247.029296875,2474.240478515625,2577.302001953125,2561.287109375,2866.628173828125,2827.6513671875,2841.8037109375
73,"Мы третий раз за 100 лет наступаем на одни и те же ""грабли"".",ru_multilingual_blimp_correct_affected.test,62894.70703125,2672.38232421875,2232.932373046875,2008.7940673828125,1857.00537109375,2023.2802734375,1518.873291015625,1390.043212890625,1426.4051513671875,1545.2158203125,1376.3482666015625,1472.4346923828125,1455.7618408203125
74,"Я в деревне жила, я их насквозь вижу!",ru_multilingual_blimp_correct_affected.test,68206.4140625,26827.982421875,17567.662109375,13111.1884765625,10111.2314453125,7610.5966796875,4211.00732421875,3353.4228515625,6406.49169921875,8574.869140625,7026.35791015625,5953.59521484375,6244.66015625
75,Мы правильно вкладываем хотя бы эти малые средства?,ru_multilingual_blimp_correct_affected.test,61575.83203125,10833.1396484375,6261.6376953125,4624.9921875,3214.791015625,2416.162109375,1728.0667724609375,1611.3485107421875,1616.1007080078125,1824.5662841796875,2258.762451171875,2360.998779296875,2544.798828125
76,"Хотя я, как член Центрального совета партии, участвую в разработке законопроектов, сотрудничаю с коллегами"".",ru_multilingual_blimp_correct_affected.test,66035.4609375,14671.75390625,7809.17529296875,6414.25537109375,4731.0556640625,4313.58203125,3277.1220703125,2632.87353515625,3247.8349609375,3228.247802734375,3434.28955078125,3310.9423828125,3589.417724609375
77,"""Мы вместе с Флетчером исследуем в спектакле саму возможность союза мужчины и женщины"", - сказал Самгин.",ru_multilingual_blimp_correct_affected.test,59346.078125,5351.109375,6238.86181640625,5960.63427734375,4819.06982421875,3778.41748046875,2719.577392578125,2480.721435546875,2544.798828125,2601.719482421875,2961.948974609375,2936.702392578125,3201.998291015625
78,"Вы все — беспомощней нервных дам, бестактнее во сто раз, И мне не будет покоя там, куда я уйду от вас!",ru_multilingual_blimp_correct_affected.test,60082.5234375,4432.49560546875,3599.2041015625,4908.52490234375,4145.31396484375,3458.872314453125,2843.35400390625,2403.894287109375,3076.5166015625,3221.9794921875,3570.346923828125,3511.479248046875,3797.563720703125
79,"Ну я о женской красоте обычно не по жопе сужу, а по лицу.",ru_multilingual_blimp_correct_affected.test,47711.66015625,6101.67236328125,2999.548583984375,2661.247802734375,2182.233642578125,2238.995849609375,1910.1925048828125,1689.33349609375,1676.197265625,1724.3726806640625,1937.6302490234375,1939.255126953125,2010.1690673828125
80,"В печали ль, в радости ль, во хмелю, в потемках земельных недр, Я вас всей кровью своей люблю, сады мои — метр на метр!",ru_multilingual_blimp_correct_affected.test,61019.1953125,16236.8671875,16480.03125,13959.2236328125,13540.4052734375,11919.6484375,10283.09375,10767.1494140625,14974.1611328125,16330.0263671875,18833.17578125,17539.287109375,17399.0625
81,А мы с нашим движением к равнодоходности внутреннего рынка и экспорта становимся второстепенным игроком.,ru_multilingual_blimp_correct_affected.test,56655.48828125,10138.7421875,5387.732421875,3529.5791015625,4009.83349609375,5443.28759765625,3977.554931640625,4695.49609375,5348.6962890625,5299.42041015625,6695.0966796875,7347.0126953125,7294.5322265625
