,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
16,"""Я тебе и так отвечу, не тратя денег на опрос.",ru_multilingual_blimp_correct_affected.test,12376.6962890625,1211.0594482421875,2289.020751953125,1191.84423828125,855.1345825195312,755.39990234375,563.8500366210938,663.7206420898438,640.734375,537.4061279296875,669.0232543945312,732.988037109375,690.9149780273438
17,"Ему на это ответили: скажи спасибо, что мы тебя в штрафбат не посылаем, - и вернули на фронт солдатом.",ru_multilingual_blimp_correct_affected.test,11589.3349609375,1863.728759765625,1849.8177490234375,766.8740234375,571.4505004882812,665.4058837890625,687.3335571289062,863.867431640625,980.832763671875,959.6311645507812,1166.47021484375,1340.3607177734375,1256.9586181640625
18,раньше кот Тихон я его как увидел зову тихоня = оставались одни,ru_multilingual_blimp_correct_affected.test,12914.9375,4100.9560546875,3370.881591796875,2028.956298828125,1827.8980712890625,1756.3734130859375,2585.104248046875,2801.490234375,2793.851318359375,3732.21875,4383.6884765625,4977.3095703125,5198.560546875
19,Я пошел жаловаться отцу на что он мне ответил я с тобой вечером поговорю.,ru_multilingual_blimp_correct_affected.test,12676.1474609375,1823.0609130859375,1274.76416015625,651.4625244140625,586.1385498046875,574.0138549804688,446.9422607421875,464.0537109375,582.6513671875,491.96270751953125,560.1820678710938,614.1976318359375,626.5711669921875
20,"Мне это напоминает анекдот: ""Научитесь прыгать с вышки, а потом мы вам воду нальем в бассейн"".",ru_multilingual_blimp_correct_affected.test,10579.396484375,2282.406005859375,1891.4027099609375,1167.42724609375,1097.9820556640625,1049.24560546875,827.1717529296875,728.05517578125,691.6837768554688,605.6775512695312,641.4580078125,567.3046875,600.6062622070312
21,"- А я ее палкой ударю! - грозно сказала Вика, и Гаянэ в этом не усомнилась.",ru_multilingual_blimp_correct_affected.test,12706.9873046875,1483.2218017578125,1443.36865234375,847.0787353515625,821.0540161132812,704.9365844726562,784.2940063476562,893.4221801757812,1021.5985717773438,1224.478759765625,1145.9755859375,1330.1234130859375,1448.303466796875
22,"Сам новичок, поэтому особо не разбираюсь.",ru_multilingual_blimp_correct_affected.test,14857.2333984375,3936.080810546875,2460.246337890625,1405.0859375,1032.4508056640625,674.2437744140625,731.1044311523438,734.3692016601562,873.617431640625,950.3720092773438,1048.4884033203125,886.6284790039062,956.6947631835938
23,"Но мы, те, кто понимает, что такое жизнь, мы, конечно, смеемся над номерами и цифрами!",ru_multilingual_blimp_correct_affected.test,12047.32421875,7691.77978515625,3137.90771484375,1821.0478515625,1252.73779296875,1212.3126220703125,1010.7789916992188,849.6871948242188,729.2838134765625,647.1199951171875,644.680419921875,605.3425903320312,591.557373046875
24,Иногда я с ней не гуляю месяцами,ru_multilingual_blimp_correct_affected.test,12998.7021484375,969.0220947265625,655.142578125,259.9833068847656,194.8745574951172,152.12608337402344,126.109619140625,136.11184692382812,104.97535705566406,135.8365478515625,123.58284759521484,134.8315887451172,124.70923614501953
25,"А вот вы, господа, докажите, что мы ее НЕ соблюдаем!",ru_multilingual_blimp_correct_affected.test,9432.9140625,8560.8486328125,2580.670166015625,1985.0511474609375,1360.49365234375,1223.3465576171875,1152.168212890625,1138.5577392578125,1011.305419921875,890.0332641601562,842.54443359375,830.3513793945312,801.605712890625
26,"Кто имеет шанс выжить на планете после того, как она окончательно приобретет тот вид, который мы ей старательно придаем?",ru_multilingual_blimp_correct_affected.test,11820.7099609375,3287.639892578125,2032.1514892578125,1383.095703125,1078.670166015625,964.9055786132812,876.7168579101562,859.4091796875,849.515869140625,753.4566650390625,830.6322021484375,975.1239013671875,963.1206665039062
27,"А зависимость от пути объективно обуславливает модификацию траектории: мы, может, и не хотим поворота, но вынуждены завернуть под воздействием обстоятельств.",ru_multilingual_blimp_correct_affected.test,13029.9033203125,2916.50390625,1512.72314453125,813.0986328125,548.7049560546875,385.92138671875,289.888671875,220.25299072265625,230.09645080566406,195.6428680419922,209.42259216308594,203.52914428710938,207.3937225341797
28,Т.е. мы вам что-то пообещаем к неопределенному периоду времени.,ru_multilingual_blimp_correct_affected.test,10427.482421875,1198.3961181640625,1149.012939453125,433.9713439941406,330.7204284667969,271.9870300292969,127.97333526611328,121.5663070678711,152.43934631347656,120.27986145019531,134.1929473876953,135.78915405273438,136.07855224609375
29,"У меня сразу же рождается замысел, что я - в то время уже режиссер Малого театра - встречу его на высшем уровне, по-королевски.",ru_multilingual_blimp_correct_affected.test,12042.3515625,2152.118896484375,1278.9744873046875,534.3783569335938,317.70391845703125,302.6796875,214.33932495117188,198.93673706054688,181.58642578125,200.4864044189453,192.2722930908203,189.00799560546875,182.20120239257812
30,"- Нет, разрешите, я вам все-таки объясню, - не унималась Ефимова.",ru_multilingual_blimp_correct_affected.test,12231.6630859375,2426.475830078125,1558.6083984375,1288.330810546875,1298.2366943359375,1368.181396484375,1239.2686767578125,1320.4188232421875,1723.5909423828125,1348.272216796875,1508.07568359375,1522.62158203125,1577.0177001953125
31,"- А если Семен Петрович умер, а не в обмороке, то я на его похороны не приду, - заплакала Ирина Васильевна, но как-то смиренно.",ru_multilingual_blimp_correct_affected.test,11388.75390625,1412.9886474609375,1137.844482421875,594.2031860351562,462.775390625,376.5047607421875,256.78466796875,220.81674194335938,206.0048065185547,215.5641632080078,214.41763305664062,245.89962768554688,233.09422302246094
32,"Это единственное, в чем я с Вами не соглашусь.",ru_multilingual_blimp_correct_affected.test,13907.91796875,2148.2373046875,1301.001220703125,554.360595703125,423.7397766113281,278.202392578125,225.82949829101562,202.68463134765625,176.80726623535156,190.5819091796875,204.180908203125,208.8909149169922,201.0296630859375
33,"- Я вас не ругаю: я кота хвалю, - пояснил Николай Иванович.",ru_multilingual_blimp_correct_affected.test,13289.2158203125,1809.306640625,2323.6533203125,1121.6988525390625,898.6248168945312,705.5651245117188,489.9529113769531,529.4686279296875,480.0805969238281,474.4476623535156,491.8020324707031,521.26025390625,492.6263427734375
34,"Тем не менее у нас обострятся проблемы, связанные с вступлением в ВТО, - мы в него не вступим.",ru_multilingual_blimp_correct_affected.test,16735.818359375,1399.054931640625,664.29248046875,514.3638305664062,421.8521423339844,317.9228820800781,258.19097900390625,222.253173828125,241.87197875976562,250.02374267578125,233.36000061035156,254.85244750976562,256.80987548828125
35,- Мы их не делим.,ru_multilingual_blimp_correct_affected.test,15227.138671875,748.7294311523438,1027.1842041015625,456.3008117675781,466.95867919921875,747.377197265625,564.8128662109375,268.440673828125,397.6561279296875,440.523193359375,291.9371337890625,374.54327392578125,358.17425537109375
36,"Ничем мы ему уже не поможем, ибо человек болен неизлечимой болезнью.",ru_multilingual_blimp_correct_affected.test,14004.638671875,1971.8626708984375,2060.87744140625,721.8770751953125,448.9629211425781,458.90570068359375,298.2978515625,182.71730041503906,190.08473205566406,185.32000732421875,177.34359741210938,185.15634155273438,195.25759887695312
37,"- Когда произошли события на Кавказе, первое, что заявил министр торговли США Гутиерас, а потом и Кондолиза Райс, ""ах вы себя неправильно ведете, мы вас не пустим в ВТО"".",ru_multilingual_blimp_correct_affected.test,11146.1083984375,2774.70703125,1879.8056640625,1384.225341796875,1021.3467407226562,788.0746459960938,686.6378173828125,617.1359252929688,661.9620971679688,618.5438842773438,560.808837890625,611.5032348632812,590.8508911132812
38,магазин хороший всем рекомендую.,ru_multilingual_blimp_correct_affected.test,14541.5927734375,3149.179931640625,3193.556884765625,1918.339111328125,1782.1973876953125,1740.1492919921875,1244.0355224609375,1187.9464111328125,1291.9266357421875,1382.0323486328125,1404.751708984375,1361.3035888671875,1254.7459716796875
39,"Мы вас очень — очень любим, Нам без вас никак нельзя!""",ru_multilingual_blimp_correct_affected.test,10081.3447265625,4968.12841796875,7696.56396484375,3957.731689453125,4108.99755859375,4673.52978515625,4396.8857421875,4255.9462890625,6140.6845703125,4515.96337890625,4685.5654296875,4642.3984375,4672.30810546875
40,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,13360.74609375,770.0517578125,619.720947265625,331.8641357421875,274.0159606933594,183.02772521972656,130.34800720214844,143.43614196777344,153.81878662109375,99.09480285644531,120.93933868408203,105.00103759765625,106.65196990966797
41,"- Ну, хорошо, хочешь, я тебе тоннели покажу? - спрашивает наконец Мариам и сворачивает с одной ничем не примечательной улицы, застроенной обычными городскими многоэтажками, на другую точно такую же.",ru_multilingual_blimp_correct_affected.test,13749.50390625,3385.82470703125,2446.740966796875,1319.2896728515625,1106.2891845703125,1018.766845703125,754.1643676757812,745.8516845703125,765.6682739257812,886.6334838867188,944.5359497070312,946.162353515625,956.6600341796875
42,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,13360.74609375,770.0517578125,619.720947265625,331.8641357421875,274.0159606933594,183.02772521972656,130.34800720214844,143.43614196777344,153.81878662109375,99.09480285644531,120.93933868408203,105.00103759765625,106.65196990966797
43,"В этом смысл и данной статьи, в которой я, в продолжение начатого в ""НГ"" разговора о социокультурной специфике российского пути развития, постараюсь изложить свою гипотезу о природе устойчивости некоторых стереотипов нашего поведения, которые лишь кажутся традиционными, и о механизмах динамики действительных, а не мнимых традиций под влиянием глобальных вызовов.",ru_multilingual_blimp_correct_affected.test,11743.5166015625,2548.14404296875,1287.107177734375,682.4085693359375,536.5997924804688,457.105712890625,303.19769287109375,327.12420654296875,294.0711364746094,280.3144226074219,277.6455383300781,303.5118713378906,296.85308837890625
44,"Давай сыграем, я тебе свою биту дам.",ru_multilingual_blimp_correct_affected.test,14312.4609375,6627.08740234375,6388.658203125,1743.7059326171875,1879.4776611328125,1561.30712890625,945.4244995117188,1105.797119140625,827.266845703125,762.2290649414062,991.8495483398438,851.51318359375,876.3849487304688
45,"Если по каким-либо причинам мы изымаем орган, но у нас не получается его трансплантировать, мы его не выкидываем, а захораниваем - мы с почтением относимся к органам умерших.",ru_multilingual_blimp_correct_affected.test,12055.8984375,1899.84326171875,1692.260009765625,820.124755859375,679.6514892578125,408.634521484375,293.6789245605469,287.0393371582031,221.75279235839844,209.907470703125,216.79611206054688,204.66293334960938,211.72303771972656
46,"Очень может быть, что Ньютон, например, был не очень хорошим человеком, но мы, что называется, любим его не только за это.",ru_multilingual_blimp_correct_affected.test,11665.169921875,3149.519287109375,1388.8929443359375,964.3012084960938,758.3973999023438,764.7560424804688,784.0958251953125,911.19189453125,741.6593627929688,800.9221801757812,771.0257568359375,774.7634887695312,801.2911987304688
47,"Если работа по очистке рынка от нежизнеспособных банков продолжится, мы ее однозначно поддержим.",ru_multilingual_blimp_correct_affected.test,9661.611328125,3110.2119140625,2369.834716796875,1287.0076904296875,837.6727905273438,896.8564453125,500.3460998535156,493.8644104003906,353.4569396972656,313.4708557128906,335.9339294433594,292.5868225097656,312.3473205566406
48,"Я по привычке (""В убежище, что ли?"") сую ноги в валенки, но кричат: ""Не вставай!""",ru_multilingual_blimp_correct_affected.test,11242.7666015625,5958.14453125,5368.810546875,4213.58203125,4676.91357421875,4236.32275390625,3931.271240234375,4115.55419921875,4146.2392578125,4248.748046875,5112.65673828125,5077.3134765625,5101.49853515625
49,"Скорее всего, бюрократическая: если я их сюда допущу, то они потом что-нибудь скажут, а мне потом мой начальник скажет, что я сделал ошибку, и я на всякий случай не допущу.",ru_multilingual_blimp_correct_affected.test,13173.5673828125,2968.97265625,1847.7901611328125,1224.5908203125,907.385498046875,794.6602172851562,685.3146362304688,622.6881103515625,550.2448120117188,555.952880859375,574.1594848632812,561.1065063476562,584.7890014648438
50,«Надеюсь я никогда больше не встречу эту торговку».,ru_multilingual_blimp_correct_affected.test,11831.333984375,3027.589599609375,2753.851806640625,2097.79296875,1190.8001708984375,1302.4622802734375,1278.2183837890625,1682.7337646484375,1482.7374267578125,1406.4996337890625,1309.149658203125,1112.140625,1167.619873046875
51,"Уже некоторое время нравится парень, но встречаться я с ним не хочу, потому что на данный момент вообще не хочу ни с кем отношений.",ru_multilingual_blimp_correct_affected.test,14150.34375,1446.51806640625,785.6681518554688,498.4006652832031,388.3292236328125,306.035888671875,254.48825073242188,273.21343994140625,257.1501770019531,239.1450653076172,261.75140380859375,263.5557861328125,256.16644287109375
52,"Она сегодня ему говорит: ""Я тебя очень люблю, ты - единственная радость в моей жизни"", а на следующий день уже : ""Знаешь, мне кажется, я все-таки люблю не тебя, а кого-то другого"".",ru_multilingual_blimp_correct_affected.test,12472.1142578125,2622.268798828125,1644.3192138671875,1182.407958984375,933.8411865234375,937.9476928710938,568.8300170898438,638.4756469726562,573.919921875,506.22930908203125,543.7230834960938,535.7509765625,548.4436645507812
53,"- А я тебя снегом тру-тру, совсем было уши отморозил.",ru_multilingual_blimp_correct_affected.test,11648.4052734375,2184.302978515625,2055.441162109375,1075.121337890625,1428.051513671875,1460.3150634765625,994.5599365234375,1480.9271240234375,1536.4256591796875,1862.6422119140625,1984.5240478515625,1995.2327880859375,2207.60009765625
54,А я им как дам!,ru_multilingual_blimp_correct_affected.test,8412.0556640625,2908.247802734375,3300.693115234375,2377.42724609375,2316.376220703125,2597.289306640625,2753.691650390625,3631.818603515625,2849.162841796875,2527.7138671875,2672.623291015625,2714.835205078125,2474.642822265625
55,Я вам ее покажу.,ru_multilingual_blimp_correct_affected.test,10472.21875,4957.8623046875,4383.27490234375,2545.107177734375,1358.529296875,1718.45849609375,1163.6995849609375,1765.1689453125,1507.7916259765625,1153.7818603515625,1273.949951171875,1066.1912841796875,1118.8521728515625
56,"С тех пор я ее вообще не вижу на улице, раньше она хоть около падика сидела, а теперь вообще ее нет И сам прикол у них электричество нету, синяки может и смартфоны смотрят, а вот ей в 4 стенах да в темноте Мне просто скучно, и вспомнила я про нее Че там вообще может происходить?",ru_multilingual_blimp_correct_affected.test,11659.7646484375,2328.8125,1699.5972900390625,1030.1566162109375,927.5707397460938,863.25341796875,677.1148071289062,672.0344848632812,708.5100708007812,667.0396728515625,674.290771484375,744.43359375,743.48291015625
57,И все они боятся что МЫ их заразим.,ru_multilingual_blimp_correct_affected.test,13199.9140625,1323.804931640625,1278.8841552734375,808.6732788085938,632.3206787109375,435.6609191894531,449.0207214355469,514.7164306640625,507.1531982421875,585.4525146484375,530.4895629882812,534.3737182617188,563.0453491210938
58,"Что из всего этого вышло, мы отлично понимаем.",ru_multilingual_blimp_correct_affected.test,11774.5576171875,3075.46044921875,4128.822265625,2632.455322265625,1363.7412109375,976.6251220703125,842.0166625976562,920.3663940429688,916.035888671875,628.6828002929688,950.4788818359375,984.4481811523438,964.2985229492188
59,"Я хочу побывать в Нью-Йорке один, мне 16 лет, лето 2021, я забронировал хостел в букинге и мне сказали что, если вам нету 18 лет мы вас не заселим в хостел.",ru_multilingual_blimp_correct_affected.test,11185.7861328125,1367.8193359375,1026.03271484375,605.9872436523438,487.4053039550781,429.18975830078125,483.2367858886719,551.1355590820312,519.5311279296875,510.7245178222656,510.8382568359375,568.87451171875,583.1795043945312
60,"Рискуя прослыть интеллигентом, признаюсь, что я их тоже не смотрю.",ru_multilingual_blimp_correct_affected.test,12240.5908203125,3214.015380859375,2885.75048828125,1176.13427734375,744.4102172851562,598.4134521484375,646.2291870117188,602.4202270507812,665.84765625,573.9905395507812,581.1102905273438,647.0361328125,605.2705078125
61,"- А я тебя снегом тру-тру, совсем было уши отморозил.",ru_multilingual_blimp_correct_affected.test,11648.4052734375,2184.302978515625,2055.441162109375,1075.121337890625,1428.051513671875,1460.3150634765625,994.5599365234375,1480.9271240234375,1536.4256591796875,1862.6422119140625,1984.5240478515625,1995.2327880859375,2207.60009765625
62,я вам правду расскажу я хожу и не хожу я не это и не то я пальто,ru_multilingual_blimp_correct_affected.test,14705.9345703125,564.6708984375,741.1259155273438,381.8399658203125,286.8387756347656,271.038818359375,274.1022033691406,350.30517578125,298.0372314453125,299.0854797363281,346.43951416015625,384.7268981933594,379.7492980957031
63,"Прошу отметить ещё, что зажигалка весьма новая, сомневаюсь, что тут дело в том, что колёсико надо менять",ru_multilingual_blimp_correct_affected.test,13914.498046875,4647.78564453125,1916.2108154296875,849.1861572265625,746.2643432617188,614.2540893554688,507.1036376953125,448.08709716796875,446.9573974609375,535.0208740234375,584.80517578125,630.58447265625,609.69775390625
64,"И мы с вами все понимаем, просто живем в неудачное время, когда сказать ""нет"" - это попасть в список изгоев, маргиналов или просто идиотов.",ru_multilingual_blimp_correct_affected.test,14580.517578125,2629.883544921875,1979.9794921875,1298.345703125,844.0342407226562,761.0291748046875,551.7142333984375,473.1459045410156,506.7444763183594,457.3575134277344,488.9166564941406,500.5962219238281,487.9833984375
65,И мы к нему быстро идем.,ru_multilingual_blimp_correct_affected.test,12646.9619140625,1860.1915283203125,1542.198486328125,656.4803466796875,553.8461303710938,549.9088134765625,479.6522521972656,378.65496826171875,358.5233459472656,392.7536926269531,444.1286315917969,445.2658386230469,446.12890625
66,"За исключением тех, которые мы закроем, а мы, наверное, в каждом субъекте Федерации по одной-две школы совсем закроем из-за аварийного состояния.",ru_multilingual_blimp_correct_affected.test,12329.7490234375,2443.554443359375,1177.4169921875,476.09478759765625,359.1340026855469,332.32177734375,250.9390106201172,233.5037078857422,227.841552734375,227.44479370117188,246.7317657470703,253.27838134765625,242.3894500732422
67,"Да, мы, белые - не столько белые, сколько бледные - выглядим смешно: точнее, смотря на нас, хочется плакать, но уж лучше смеяться.",ru_multilingual_blimp_correct_affected.test,12603.857421875,3464.276123046875,3417.131103515625,1984.6300048828125,1567.4837646484375,1405.0123291015625,1066.2330322265625,827.760009765625,945.0972290039062,875.9976806640625,818.3231201171875,873.6824340820312,869.9779663085938
68,- Я тебя не оставлю.,ru_multilingual_blimp_correct_affected.test,13360.74609375,770.0517578125,619.720947265625,331.8641357421875,274.0159606933594,183.02772521972656,130.34800720214844,143.43614196777344,153.81878662109375,99.09480285644531,120.93933868408203,105.00103759765625,106.65196990966797
69,"Прежде чем я переключу на следующий слайд, я вам просто скажу словами.",ru_multilingual_blimp_correct_affected.test,9136.79296875,2027.9591064453125,1175.82080078125,710.836181640625,425.5327453613281,384.4927062988281,379.9456481933594,408.65753173828125,341.9969177246094,344.5032653808594,378.2933349609375,423.6611633300781,436.8810119628906
70,На этой более или менее оптимистической ноте мы в этот раз и закончим.,ru_multilingual_blimp_correct_affected.test,13060.484375,1201.9844970703125,919.8096313476562,340.8829345703125,244.49110412597656,338.8952941894531,206.46482849121094,203.10995483398438,202.438720703125,226.38182067871094,227.25421142578125,211.76290893554688,233.54457092285156
71,"Именно к таким работам я отношу книгу Л. Симкина ""Коротким будет приговор"".",ru_multilingual_blimp_correct_affected.test,11175.4111328125,2750.175048828125,4255.84912109375,2356.970703125,1324.1754150390625,1179.1739501953125,1031.8966064453125,996.4468383789062,1162.862060546875,1312.5682373046875,1630.2275390625,1628.3380126953125,1743.1480712890625
72,"Не буду комментировать позицию Павла Алексеевича Астахова, потому что я ее не понимаю.",ru_multilingual_blimp_correct_affected.test,10886.9130859375,1668.2252197265625,849.0562133789062,454.368408203125,411.73406982421875,392.7366638183594,303.30340576171875,302.10809326171875,285.2375183105469,297.2584533691406,259.21173095703125,303.31365966796875,276.1278381347656
73,"Мы третий раз за 100 лет наступаем на одни и те же ""грабли"".",ru_multilingual_blimp_correct_affected.test,13938.68359375,2276.805908203125,1081.8623046875,1207.0059814453125,1008.9553833007812,904.1436157226562,667.8047485351562,561.4921875,577.5567016601562,603.8584594726562,652.904296875,665.2088623046875,642.0623779296875
74,"Я в деревне жила, я их насквозь вижу!",ru_multilingual_blimp_correct_affected.test,13348.201171875,6039.984375,2245.10791015625,1005.91357421875,819.3577880859375,676.7940063476562,552.5678100585938,806.784912109375,601.4064331054688,638.8441772460938,712.9544067382812,713.1155395507812,696.6188354492188
75,Мы правильно вкладываем хотя бы эти малые средства?,ru_multilingual_blimp_correct_affected.test,11789.5478515625,6713.65771484375,3812.819580078125,1772.6033935546875,1468.2222900390625,1139.48046875,1156.3743896484375,986.009765625,790.9957885742188,665.7035522460938,624.574951171875,740.8238525390625,742.856689453125
76,"Хотя я, как член Центрального совета партии, участвую в разработке законопроектов, сотрудничаю с коллегами"".",ru_multilingual_blimp_correct_affected.test,13898.02734375,2877.179443359375,2167.412109375,1028.2540283203125,771.2338256835938,513.1499633789062,336.9962158203125,294.5082702636719,259.83013916015625,250.05462646484375,248.63168334960938,266.7655029296875,261.2377014160156
77,"""Мы вместе с Флетчером исследуем в спектакле саму возможность союза мужчины и женщины"", - сказал Самгин.",ru_multilingual_blimp_correct_affected.test,13271.96484375,2763.92236328125,1786.79248046875,1150.3341064453125,871.985595703125,803.9453735351562,379.9860534667969,466.5426940917969,475.5357360839844,456.9939270019531,550.055419921875,482.3432922363281,471.5265197753906
78,"Вы все — беспомощней нервных дам, бестактнее во сто раз, И мне не будет покоя там, куда я уйду от вас!",ru_multilingual_blimp_correct_affected.test,10855.7783203125,2420.650146484375,1752.9078369140625,970.0485229492188,760.1307983398438,874.7792358398438,965.0850830078125,717.517333984375,624.4072875976562,598.1954345703125,632.0779418945312,643.4912719726562,614.85986328125
79,"Ну я о женской красоте обычно не по жопе сужу, а по лицу.",ru_multilingual_blimp_correct_affected.test,12526.2919921875,1319.0469970703125,813.3382568359375,414.9178161621094,339.1295166015625,367.78863525390625,330.0124816894531,315.661865234375,358.61651611328125,310.896484375,312.623291015625,423.7771301269531,376.4022521972656
80,"В печали ль, в радости ль, во хмелю, в потемках земельных недр, Я вас всей кровью своей люблю, сады мои — метр на метр!",ru_multilingual_blimp_correct_affected.test,13383.509765625,4300.42626953125,3203.6474609375,2570.3505859375,2375.95849609375,1938.3343505859375,1821.3170166015625,2298.906982421875,2019.8564453125,1981.2581787109375,2438.62255859375,2546.39501953125,2609.4375
