,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
13,"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",en_multilingual_blimp_correct_affected.test,40906.7734375,1649.619384765625,2613.408447265625,2606.8134765625,2343.23974609375,3155.526123046875,3407.443359375,3769.078369140625,4389.005859375,5677.62353515625,4216.958984375,5146.96044921875,5183.55078125
14,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",en_multilingual_blimp_correct_affected.test,39774.890625,1167.15234375,2017.0084228515625,1938.2669677734375,1142.31201171875,1267.1221923828125,1046.6331787109375,924.1488647460938,1332.0966796875,1610.732421875,1278.8592529296875,1261.5106201171875,1194.66015625
15,how much is a flight from washington to boston,en_multilingual_blimp_correct_affected.test,27557.068359375,2430.291259765625,1872.888671875,1698.1407470703125,2133.319091796875,1502.2069091796875,1584.505615234375,1391.5916748046875,1574.725830078125,1904.2874755859375,1908.14599609375,3077.549560546875,3032.634765625
16,"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",en_multilingual_blimp_correct_affected.test,32678.919921875,2437.54248046875,3063.0498046875,3962.7431640625,3086.646728515625,3699.048095703125,3655.548583984375,4054.377197265625,4805.86572265625,6939.24169921875,7830.17529296875,6980.0537109375,8845.4111328125
17,"For one thing, there is increasing concern, and that is undoubtedly true, on the part of experts too.",en_multilingual_blimp_correct_affected.test,40906.7734375,1649.619384765625,2613.408447265625,2606.8134765625,2343.23974609375,3155.526123046875,3407.443359375,3769.078369140625,4389.005859375,5677.62353515625,4216.958984375,5146.96044921875,5183.55078125
18,In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,en_multilingual_blimp_correct_affected.test,38028.6796875,713.5050048828125,559.4386596679688,536.8628540039062,407.4583435058594,376.1815490722656,411.5858459472656,345.8011169433594,421.9895324707031,534.8969116210938,529.4981689453125,531.0792846679688,731.4454956054688
19,"Their minds are of the stay-at-home order, and their home is always with them – the ship; and so is their country – the sea.",en_multilingual_blimp_correct_affected.test,39774.890625,1167.15234375,2017.0084228515625,1938.2669677734375,1142.31201171875,1267.1221923828125,1046.6331787109375,924.1488647460938,1332.0966796875,1610.732421875,1278.8592529296875,1261.5106201171875,1194.66015625
20,This is whale meat that I photographed in a grocery store in Tokyo - or is it?,en_multilingual_blimp_correct_affected.test,40323.8046875,1147.2440185546875,838.8991088867188,569.5657958984375,452.5751953125,293.8504943847656,260.0041198730469,253.36184692382812,228.5584259033203,260.10595703125,225.23660278320312,215.0472412109375,251.19952392578125
21,But here is a mushroom that's past its prime.,en_multilingual_blimp_correct_affected.test,33071.5078125,604.2190551757812,470.9454345703125,380.78411865234375,289.29766845703125,373.6707763671875,332.26788330078125,293.1461486816406,398.1735534667969,353.8235168457031,427.8658447265625,453.12908935546875,321.5646667480469
22,In the corner is a girl in a headscarf and jeans who looks so unassuming I think it’s another assistant.,en_multilingual_blimp_correct_affected.test,38028.6796875,713.5050048828125,559.4386596679688,536.8628540039062,407.4583435058594,376.1815490722656,411.5858459472656,345.8011169433594,421.9895324707031,534.8969116210938,529.4981689453125,531.0792846679688,731.4454956054688
23,"You say I cook chicken, is n't it?",en_multilingual_blimp_correct_affected.test,30123.92578125,4332.96435546875,7153.34814453125,10318.65625,9419.9873046875,13575.9892578125,12983.6865234375,11746.205078125,15775.8408203125,18025.306640625,17142.830078125,11449.6396484375,23954.73828125
24,"Tindi Kente is a wonderful dancer, wonderful, is n't she... just like a snake brought out by music, and sometimes he 'll try with her.",en_multilingual_blimp_correct_affected.test,32678.919921875,2437.54248046875,3063.0498046875,3962.7431640625,3086.646728515625,3699.048095703125,3655.548583984375,4054.377197265625,4805.86572265625,6939.24169921875,7830.17529296875,6980.0537109375,8845.4111328125
25,"The answer is obvious, is n't it?",en_multilingual_blimp_correct_affected.test,35878.828125,5130.20068359375,7045.689453125,7028.033203125,4892.1025390625,5634.0205078125,5973.80810546875,5191.53076171875,6912.3994140625,6368.1044921875,5765.130859375,6137.20166015625,10767.220703125
26,"You say I cook chicken, is n't it?",en_multilingual_blimp_correct_affected.test,30123.92578125,4332.96435546875,7153.34814453125,10318.65625,9419.9873046875,13575.9892578125,12983.6865234375,11746.205078125,15775.8408203125,18025.306640625,17142.830078125,11449.6396484375,23954.73828125
27,"The answer is obvious, is n't it?",en_multilingual_blimp_correct_affected.test,35878.828125,5130.20068359375,7045.689453125,7028.033203125,4892.1025390625,5634.0205078125,5973.80810546875,5191.53076171875,6912.3994140625,6368.1044921875,5765.130859375,6137.20166015625,10767.220703125
28,What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,en_multilingual_blimp_correct_affected.test,35259.3046875,2615.436767578125,1455.978515625,1380.1219482421875,948.4281005859375,1118.23828125,1162.6103515625,1676.80322265625,1752.865234375,1980.8087158203125,2200.70849609375,2650.736328125,2961.663818359375
29,What do other Holga owners do when they need to change film when they are traveling?,en_multilingual_blimp_correct_affected.test,33970.16796875,983.3546142578125,797.130859375,906.3839721679688,552.158203125,620.9319458007812,608.5148315429688,858.9605712890625,859.0657958984375,1058.892333984375,913.811279296875,1437.534423828125,1130.3558349609375
30,"Even the IP and ICDC have abandoned the neighbourhood, and those are trained and armed, so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them, and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen?",en_multilingual_blimp_correct_affected.test,38548.828125,2375.09765625,2254.058349609375,2749.3173828125,2368.68017578125,2136.857177734375,1920.153076171875,2020.681884765625,2370.66552734375,2980.4619140625,3045.15185546875,3058.248291015625,3447.9873046875
31,"When those lucky enough not to have Herpes create a climate of shame and indignity for those of us who do, not only are they hurting us, but they are hurting themselves.",en_multilingual_blimp_correct_affected.test,31750.583984375,1170.7291259765625,1306.180419921875,1156.64013671875,720.0230712890625,669.3050537109375,574.1895751953125,420.364990234375,552.1693115234375,553.8617553710938,401.5268859863281,600.167724609375,678.4237670898438
32,Is there any other way to communicate or do your friends only understand text.,en_multilingual_blimp_correct_affected.test,38265.03515625,602.2219848632812,510.3050842285156,439.0227966308594,253.45584106445312,321.4444580078125,234.8685302734375,273.41845703125,336.6769104003906,316.77978515625,333.2492980957031,267.9337463378906,347.6549987792969
33,What do french men find sexy?,en_multilingual_blimp_correct_affected.test,41452.37109375,11078.5810546875,7116.216796875,6098.75732421875,7005.1484375,6622.36767578125,6249.6884765625,7462.576171875,9480.3427734375,18000.37890625,11179.0986328125,32971.6484375,14843.0576171875
34,Also how much do compact system cameras drop on boxing day?,en_multilingual_blimp_correct_affected.test,29214.380859375,9343.8193359375,6756.83447265625,8690.33984375,9634.9453125,13040.0966796875,11213.556640625,10362.10546875,12192.404296875,23865.125,15662.5986328125,22075.33984375,29677.212890625
35,How do these places stay in business.,en_multilingual_blimp_correct_affected.test,30204.90625,745.12548828125,649.8253784179688,569.29541015625,344.3953552246094,380.65087890625,354.2063903808594,409.0638427734375,364.6608581542969,420.16058349609375,392.4872741699219,386.1802062988281,544.8421630859375
36,How are things going with you?,en_multilingual_blimp_correct_affected.test,40377.828125,945.1964111328125,693.0376586914062,411.1933288574219,201.58815002441406,159.80702209472656,175.62869262695312,127.84471130371094,105.33326721191406,195.77455139160156,278.7659606933594,252.47805786132812,256.7105712890625
37,"It looks good on paper, but what do they really have?",en_multilingual_blimp_correct_affected.test,36068.09765625,895.3463745117188,1579.5997314453125,1189.37353515625,1046.9881591796875,1118.605224609375,960.9425659179688,1029.6258544921875,1302.189697265625,1684.5706787109375,1835.0556640625,1219.999267578125,1681.9820556640625
38,"People like this will never have my sympathy, nor do they deserve my sympathy.",en_multilingual_blimp_correct_affected.test,37475.609375,791.8739624023438,1025.70849609375,1195.7578125,1112.983154296875,1115.623779296875,1007.7970581054688,1043.9586181640625,1012.01025390625,886.6889038085938,834.2633666992188,964.1402587890625,1198.5029296875
39,But do they know what they have heard?,en_multilingual_blimp_correct_affected.test,40517.58203125,386.5050048828125,291.4309997558594,343.3177795410156,235.55470275878906,324.6025085449219,242.7305450439453,324.8501281738281,322.8929443359375,351.7063903808594,383.4995422363281,438.04437255859375,486.2373962402344
40,"Struggling against the currents of human nature and society, they may lose more often than they win - but only rarely do they give up.",en_multilingual_blimp_correct_affected.test,30863.86328125,1277.5511474609375,866.6643676757812,681.1536865234375,528.885009765625,425.4637451171875,451.53558349609375,404.322021484375,539.2940063476562,583.0880126953125,634.3201293945312,547.4030151367188,703.7147827148438
41,What do they want to hear how you had to go round to the back door of the missionary 's house?,en_multilingual_blimp_correct_affected.test,27118.0390625,345.3954162597656,219.54962158203125,181.12307739257812,192.27734375,190.79685974121094,160.17955017089844,136.9452667236328,204.2510223388672,196.04556274414062,226.84962463378906,195.6453857421875,220.85665893554688
42,"The below site from the US government verifies this-it 's the same for Canada ,too.....",en_multilingual_blimp_correct_affected.test,31584.1796875,2252.19873046875,1284.833984375,1267.1221923828125,1049.8607177734375,1147.9739990234375,1280.508544921875,1624.667236328125,2459.615234375,2683.10009765625,2509.393798828125,3332.607421875,3311.027587890625
43,"Typically, a developer creates an XSL transformation file that, when applied to an XML document during export, interprets or transforms the XML data into a presentation format that can be recognized by another application, such as Service Advertising Protocol (SAP) or a custom purchase order format.",en_multilingual_blimp_correct_affected.test,36340.09765625,5829.67919921875,5394.8896484375,4022.51513671875,2666.82080078125,2353.10888671875,2486.717529296875,2652.1396484375,3471.61865234375,5351.7626953125,4403.953125,5689.89013671875,4649.24853515625
44,"In the best case, the clamoring for a ""refund"" subsides.",en_multilingual_blimp_correct_affected.test,38646.59375,3580.118896484375,5144.884765625,4074.008544921875,3390.121826171875,3573.20166015625,3145.181884765625,4466.35693359375,4053.031982421875,3396.127685546875,3912.189697265625,4967.3037109375,4496.39306640625
45,Can you accept that the road we are travelling points toward a grim and painful future?,en_multilingual_blimp_correct_affected.test,39865.1953125,1490.928955078125,1284.8922119140625,1353.4407958984375,1333.8765869140625,1278.130615234375,1260.374267578125,1333.6749267578125,1421.2799072265625,1509.08056640625,1638.1671142578125,1885.25,1501.97705078125
46,Scientific research to develop products like irradiated sterile insects or the Oxitec mosquitoes proceeds progressively from more to less contained conditions – from the laboratory to confined trials to limited field trials.,en_multilingual_blimp_correct_affected.test,31750.82421875,6076.18017578125,4094.69189453125,3133.203857421875,2155.915283203125,1909.664306640625,1627.864501953125,1521.6265869140625,1758.3778076171875,1777.000732421875,1867.3662109375,2351.31298828125,2186.107666015625
47,"""Balzac's use of repeating characters, moving in and out of the Comédie's books, strengthens the realist representation.",en_multilingual_blimp_correct_affected.test,35748.42578125,4420.29150390625,2861.226806640625,3896.09375,3054.249267578125,2723.153564453125,2808.384765625,2920.30029296875,2957.509033203125,5561.0,4769.58056640625,5672.89892578125,6357.93994140625
48,"Like The Two Gentlemen of Verona, in which two friends appear to approve of rape, the Shrew's story of the taming of a woman's independent spirit by a man sometimes troubles modern critics and directors.",en_multilingual_blimp_correct_affected.test,39373.02734375,2274.692138671875,1927.11962890625,2156.830322265625,1610.1778564453125,1459.8743896484375,1447.112060546875,1260.6224365234375,1571.463623046875,2039.5408935546875,2537.50927734375,2397.86572265625,3908.7734375
49,The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,en_multilingual_blimp_correct_affected.test,30741.54296875,2218.083251953125,1213.3720703125,811.5248413085938,670.8118286132812,547.77978515625,587.4995727539062,619.1576538085938,564.4036254882812,669.2481689453125,652.2479858398438,881.720947265625,1038.0357666015625
50,"750,000 - Tons of toxic waste the US military, the world 's biggest polluter, generates around the world each year.",en_multilingual_blimp_correct_affected.test,39933.0,1994.063720703125,2151.979248046875,1463.996337890625,1174.283935546875,1129.9041748046875,1187.7294921875,1318.298095703125,1442.0732421875,1846.685546875,1464.3280029296875,1407.6201171875,1655.630615234375
51,"Your love life is full, and any dissatisfaction with career and money matters fades into the background.",en_multilingual_blimp_correct_affected.test,33809.5078125,2443.23291015625,1819.5263671875,1290.6361083984375,1084.9935302734375,1810.382080078125,1584.1920166015625,2327.302734375,2074.494140625,2497.587646484375,3579.784423828125,3461.40966796875,3275.341064453125
52,Examination of three views of the right foot demonstrates the second through fifth metatarsal head fractures.,en_multilingual_blimp_correct_affected.test,30763.0390625,4412.63037109375,1694.9210205078125,1018.2389526367188,665.2554931640625,720.36376953125,790.472412109375,911.1967163085938,1032.407470703125,1384.7315673828125,2011.69091796875,1969.3367919921875,2375.960693359375
53,"In this scenario, pieces of option three remain stubbornly impervious to artificial intelligence and continue to be mind-numbingly boring, while option four – engaging in social reciprocity and negotiation – remains limited.",en_multilingual_blimp_correct_affected.test,29008.1875,6024.7568359375,4072.18310546875,3471.5556640625,2845.79833984375,2749.39599609375,2533.740478515625,2938.0625,3382.9130859375,3136.4267578125,3842.588623046875,4040.7744140625,4415.31591796875
54,"Yet a superficial fixation on China's headline GDP growth persists, so that a 25% deceleration, to a 7-8% annual rate, is perceived as somehow heralding the end of the modern world's greatest development story.",en_multilingual_blimp_correct_affected.test,36188.96875,2958.19873046875,3176.22265625,2890.420166015625,2458.686767578125,2123.756103515625,1820.6173095703125,1737.5714111328125,2528.059814453125,3529.57568359375,3110.208740234375,3663.096923828125,3746.040283203125
55,"Then every element of S strictly precedes x, as x is in T.",en_multilingual_blimp_correct_affected.test,39716.36328125,2522.42333984375,3551.031982421875,3857.31884765625,4993.27490234375,4250.4013671875,5163.99169921875,6300.90380859375,9298.45703125,13845.388671875,14266.482421875,13090.7724609375,14709.4833984375
56,"Now, NASA engineers and astronauts are almost giddy with ""go"" fever as the tentative date for the first launch since the Columbia disaster approaches.",en_multilingual_blimp_correct_affected.test,34497.35546875,3832.805419921875,3787.642578125,4665.06005859375,3352.5595703125,3085.60498046875,3012.5810546875,3043.21240234375,3357.352294921875,2735.596923828125,3922.725341796875,5887.21435546875,6742.6923828125
57,"Your learning of concepts of all kinds combines with extensive group activity, bringing your mind into a whole new space this year.",en_multilingual_blimp_correct_affected.test,35822.65234375,1556.7203369140625,1500.01806640625,1537.0960693359375,1453.705078125,1044.3564453125,1312.14453125,998.98974609375,956.9447631835938,1458.7318115234375,1474.0489501953125,2559.0517578125,1326.55859375
58,The default view – the view in which the object is open when you carry out the Save As command – determines the design of the data access page.,en_multilingual_blimp_correct_affected.test,35380.1953125,1217.9951171875,850.7156982421875,624.0048217773438,454.2035827636719,455.0516357421875,541.1790771484375,532.8943481445312,455.96868896484375,536.2639770507812,534.1279296875,685.5506591796875,796.4708862304688
59,"If the snake is not pregnant or shedding, and its enclosure is properly equipped, a loss of appetite probably signals a beginning of hibernation.",en_multilingual_blimp_correct_affected.test,32854.8203125,2461.9833984375,2464.863525390625,1875.7943115234375,1414.1905517578125,1335.9835205078125,1220.606201171875,1551.7481689453125,1754.126953125,2222.63671875,2513.025390625,2758.858154296875,2218.523193359375
60,"Also, every element of S strictly precedes x, as x is in T.",en_multilingual_blimp_correct_affected.test,34919.046875,2778.6669921875,3917.954345703125,6546.1015625,5770.35107421875,5508.38671875,4338.443359375,5539.5947265625,6743.2197265625,10974.9169921875,9264.431640625,8828.7412109375,10816.8916015625
61,"The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000, so this sort of cheap shot just hoists him by his own petard.",en_multilingual_blimp_correct_affected.test,35486.7421875,1099.5748291015625,917.0593872070312,897.0947265625,912.1578979492188,983.8235473632812,1008.9212036132812,1144.0950927734375,1242.578857421875,1202.017578125,1245.3614501953125,1649.1829833984375,1744.727294921875
62,Our project of a Europe that aims to satisfy social needs envisages the convergence of living conditions towards the highest common denominator.,en_multilingual_blimp_correct_affected.test,34461.87890625,3881.307861328125,1804.5772705078125,1268.86474609375,727.3497314453125,528.5398559570312,465.977294921875,460.45892333984375,596.8062744140625,692.911376953125,551.8394775390625,719.0225830078125,712.8283081054688
63,"China 's strong hand in this even extends to the diplomatic realm; China is a permanent member of the United Nations Security Council, and could veto any actions against Iran proposed by the United States.",en_multilingual_blimp_correct_affected.test,31878.58984375,1915.2462158203125,1332.162841796875,1331.25732421875,1095.7857666015625,917.7694091796875,819.7940063476562,880.3353881835938,1219.3734130859375,1253.1273193359375,1646.1173095703125,1317.8863525390625,1621.1871337890625
64,"Let me join the chorus of annoyance over Google 's new toolbar , which, as noted in the linked article, commits just about every sin an online marketer could commit, and makes up a few new ones besides.",en_multilingual_blimp_correct_affected.test,34396.3046875,2373.554443359375,2296.73095703125,2011.26513671875,2065.149658203125,1909.5850830078125,1847.3179931640625,1650.1048583984375,1971.2984619140625,2057.1513671875,2112.1875,2250.2705078125,2938.7548828125
65,"In the next week or so, we 'll be sending around a discussion paper which we hope crystallizes the issues, and we will try to talk to as many of you as possible before the meeting to go through it.",en_multilingual_blimp_correct_affected.test,36040.5546875,539.10009765625,514.7139892578125,494.1336364746094,362.1597900390625,313.6435852050781,322.2357177734375,336.7046813964844,382.0794982910156,300.4653015136719,328.33251953125,368.9291076660156,423.4547424316406
66,"Indeed, its three-year plan for economic innovation, announced in February, aims to raise the female employment rate to 62% by 2017, through the provision of affordable, high-quality childcare facilities and expanded paid parental leave, among other measures.",en_multilingual_blimp_correct_affected.test,31916.890625,6490.06298828125,7995.89697265625,7973.7607421875,6614.20068359375,6464.82861328125,4698.62255859375,5955.12255859375,6413.37451171875,8292.7041015625,4935.07763671875,7773.6279296875,8061.46923828125
67,"Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interferes with the sovereignty of those countries.",en_multilingual_blimp_correct_affected.test,39907.60546875,4031.851318359375,2310.8447265625,2172.37255859375,1906.027099609375,1964.3370361328125,1548.5313720703125,2186.692626953125,1854.067138671875,2328.559326171875,2070.57958984375,2274.841796875,2216.666259765625
68,I have to say the value of this place always amazes me.,en_multilingual_blimp_correct_affected.test,36157.78125,402.9272155761719,292.84698486328125,326.1087646484375,157.1263427734375,115.87554931640625,119.47177124023438,116.82854461669922,95.69830322265625,94.55177307128906,88.59928131103516,134.0308380126953,156.181640625
69,"The mycelium, in the right conditions, produces a mushroom - it bursts through with such ferocity that it can break asphalt.",en_multilingual_blimp_correct_affected.test,39455.80078125,2745.217041015625,1927.895263671875,1480.283203125,1067.884033203125,1058.1468505859375,1073.67822265625,869.1536865234375,1006.2244873046875,1212.380859375,1306.646240234375,1356.98388671875,1091.4659423828125
70,The title page of the 1594 edition of Titus Andronicus reveals that the play had been acted by three different troupes.,en_multilingual_blimp_correct_affected.test,30276.486328125,2995.908935546875,2271.130615234375,1298.1500244140625,1141.8665771484375,1330.1259765625,1121.0032958984375,1214.775390625,1017.9801635742188,1148.515625,1374.677734375,1738.6795654296875,2251.14306640625
71,"In the photo on the couch, the pillow she is resting on clashes with everything else in the shot.",en_multilingual_blimp_correct_affected.test,44744.46875,963.642578125,961.4293823242188,894.3484497070312,649.5164794921875,870.2431030273438,895.5697631835938,891.1666870117188,1016.5181884765625,1303.542236328125,1315.333740234375,1439.8984375,1253.9803466796875
72,"But Carney argues that, on the contrary, the rest of the British economy benefits from having a global financial center in its midst.",en_multilingual_blimp_correct_affected.test,43509.625,1690.133544921875,1394.093017578125,1075.4105224609375,852.74560546875,724.8250732421875,778.9505004882812,804.864013671875,1021.910400390625,1132.080810546875,804.6215209960938,835.0167236328125,1078.26708984375
73,"(11) The approach set out in the Green Paper on Integrated Product Policy, which is a major innovative element of the Sixth Community Environment Action Programme, aims to reduce the environmental impacts of products across the whole of their life cycle.",en_multilingual_blimp_correct_affected.test,41191.1015625,2236.043701171875,1500.1103515625,1436.6175537109375,1267.0455322265625,918.8807373046875,757.7972412109375,743.3052978515625,948.1033935546875,908.9296875,772.4024047851562,1001.1417846679688,823.4249267578125
74,"Remember that what you do to yourself affects me and everybody else, remember that what you do to me and anyone else shapes your destiny.",en_multilingual_blimp_correct_affected.test,34660.42578125,502.7431640625,437.1702575683594,364.7080078125,275.91632080078125,209.3560791015625,172.25933837890625,123.0316162109375,167.7586212158203,162.64382934570312,199.73211669921875,185.048828125,197.41363525390625
75,"Of course the paper written by Mr Eichelberger and his Egyptian collaborators states that the purpose of the Nasser seizure of power was ""to solve the pressing social and political problems which made the revolution necessary.""",en_multilingual_blimp_correct_affected.test,38883.6015625,2229.091064453125,1573.1527099609375,1225.083740234375,1221.5849609375,1141.9525146484375,949.4366455078125,1161.1083984375,1106.7598876953125,1467.1943359375,1329.3536376953125,1764.7254638671875,1920.41845703125
76,"Today, the dominant method for reducing insect populations – the so-called ""sterile insect technique"" (SIT) – relies on radiation to sterilize males, which are then released into infested areas to mate.",en_multilingual_blimp_correct_affected.test,33971.01171875,7525.2744140625,4895.50048828125,5307.48193359375,4045.66748046875,3424.5859375,3002.897216796875,3414.73681640625,3451.80078125,5005.59033203125,4084.722900390625,5272.83740234375,6139.537109375
77,"The name ""Caribbean"" derives from the Caribs, one of the dominant Native American groups in the region at the time of European contact during the late 15th century.",en_multilingual_blimp_correct_affected.test,42565.53125,1840.2984619140625,1154.2896728515625,943.3629150390625,615.5252075195312,592.051513671875,468.37493896484375,528.0922241210938,589.786865234375,704.7261962890625,641.8744506835938,635.504150390625,889.165771484375
78,"The centrality of a father in this novel matches Balzac's own position - not only as mentor to his troubled young secretary, Jules Sandeau, but also the fact that he had (most likely) fathered a child, Marie-Caroline, with his otherwise-married lover, Maria Du Fresnay.",en_multilingual_blimp_correct_affected.test,33921.3828125,3952.19482421875,5200.345703125,6023.71728515625,4529.76123046875,4301.931640625,3228.013671875,3580.463623046875,4511.525390625,4590.51904296875,5060.98779296875,6050.904296875,5488.98388671875
79,Another theme of the Skylark novels involves precursors of modern information technology.,en_multilingual_blimp_correct_affected.test,31518.615234375,4355.8349609375,1935.702880859375,1186.7647705078125,747.9515380859375,677.9926147460938,552.46875,417.0117492675781,502.5049133300781,410.8693542480469,394.7581787109375,396.65582275390625,521.913330078125
80,"Article 6 of the Gallup Compression Services Agreement (which I am sending to you separately) with ECS obligates ECS to ""work in good faith with CDEC"" to establish an automated system that would automatically have alerted us to peak loading conditions on CDEC 's system.",en_multilingual_blimp_correct_affected.test,37901.01953125,4400.19140625,2140.53857421875,2095.463623046875,1443.4993896484375,1410.82275390625,1225.0814208984375,1280.1868896484375,1540.5103759765625,1675.50927734375,1662.7525634765625,1975.150634765625,1813.4837646484375
81,"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",en_multilingual_blimp_correct_affected.test,36829.70703125,2681.83251953125,2796.519775390625,2128.989013671875,1114.523193359375,1684.5947265625,1453.9490966796875,1322.6483154296875,1686.523681640625,1485.729736328125,2350.240234375,1869.4527587890625,1344.017822265625
82,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",en_multilingual_blimp_correct_affected.test,42051.94140625,1120.4234619140625,942.0345458984375,753.8124389648438,452.5948486328125,585.4077758789062,438.1463317871094,464.12677001953125,573.6209106445312,563.7548828125,820.829345703125,627.0248413085938,436.55987548828125
83,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",en_multilingual_blimp_correct_affected.test,40613.796875,1125.229248046875,866.0430908203125,754.7259521484375,460.1959228515625,622.3630981445312,449.5153503417969,493.4971923828125,624.7474365234375,586.9706420898438,897.868408203125,663.92578125,399.77215576171875
