,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
11,"Da deren Entfaltung allerdings Zeit beanspruchen würde, sollte eine Kavallerie - Attacke der englischen Reiterei unter Lord George Sackville (1716-1785) die beiden französischen Brigaden zurückwerfen.",de_multilingual_blimp_correct_affected.test,58395.7578125,13441.0556640625,4642.30126953125,4709.37646484375,4201.4521484375,4125.95263671875,3452.123291015625,2672.006591796875,3147.1591796875,3362.40869140625,3683.284912109375,3872.423583984375,3942.09130859375
12,An der Revolution von 1848 hatte sich der überzeugte Demokrat mit engagierten Reden beteiligt.,de_multilingual_blimp_correct_affected.test,81242.125,4692.9443359375,4620.15625,5399.91357421875,4002.7080078125,2546.489501953125,1904.250244140625,1733.201416015625,2255.4013671875,2956.092041015625,2148.204345703125,2709.71484375,2760.404296875
13,"Tolles Personal, auch für meine Familie war der Umzugsstress gut zu verkraften.",de_multilingual_blimp_correct_affected.test,69245.4296875,3090.8828125,2918.68115234375,2674.05859375,1752.8961181640625,2085.99560546875,1638.7562255859375,1624.7857666015625,1841.4781494140625,1824.0260009765625,2418.334716796875,2539.33447265625,2443.059326171875
14,In dem Zuge der Kurskorrektur habe sich auch die Struktur der Käufer geändert.,de_multilingual_blimp_correct_affected.test,51266.72265625,1723.5390625,1128.673828125,1260.0377197265625,572.981201171875,557.6427612304688,667.4081420898438,567.7092895507812,596.8583374023438,722.2440795898438,698.4019165039062,672.3412475585938,697.4314575195312
15,"Seit den 1960ern ist die südkoreanische Wirtschaft stark angewachsen, und die Wirtschaftsstruktur hat sich radikal verändert.",de_multilingual_blimp_correct_affected.test,63709.86328125,3456.692626953125,2302.599853515625,1345.4482421875,720.1174926757812,409.28704833984375,372.9334716796875,264.99310302734375,282.1991271972656,317.0666198730469,288.6587219238281,309.7843933105469,300.0523681640625
16,"Aufgetreten ist dieses räumliche Migrationsphänomen in (West) - Deutschland während der 1960er - und 1970er - Jahren, als viele Menschen sich mit dem Geld des Wirtschaftswunders ein Eigenheim außerhalb der großen Städte bauten (Vgl. Suburbanisierung).",de_multilingual_blimp_correct_affected.test,59111.328125,3982.57666015625,2834.133544921875,2043.3812255859375,1478.2679443359375,1382.3724365234375,1161.0684814453125,1054.7686767578125,1304.297607421875,1417.2877197265625,1385.9754638671875,1462.376220703125,1470.1678466796875
17,In dieser Nachricht hatte der ehemalige Jusitzminister Brice Hortefeux als „faschistischen schwachsinnigen Innenminister“ und als „Gangster“ tituliert.,de_multilingual_blimp_correct_affected.test,61622.296875,9203.23046875,3606.464111328125,2786.232177734375,2290.1181640625,2082.411865234375,1876.462646484375,1938.2789306640625,1906.21630859375,1919.0911865234375,2153.909423828125,2193.907470703125,2283.96826171875
18,"„Mehr Menschen nehmen Kredite auf … Während das Leihen gerade leicht zu bewältigen sein mag, könnte eine plötzliche Änderung der Umstände zu Schuldenproblemen führen.“",de_multilingual_blimp_correct_affected.test,52565.6796875,6576.775390625,4088.5927734375,3419.25,3970.18408203125,3632.1650390625,3350.072998046875,3035.58642578125,2821.393798828125,3418.38623046875,3423.553955078125,3180.8515625,3378.238525390625
19,Damit ist Code von GNU Classpath in die offizielle Implementierung der Java - Plattform eingeflossen.,de_multilingual_blimp_correct_affected.test,59549.1015625,2863.275390625,1824.5279541015625,1759.78955078125,1913.1531982421875,2304.808837890625,2320.71337890625,1803.23974609375,1930.250244140625,1806.58935546875,1782.626708984375,1736.7904052734375,1718.31591796875
20,In Anhui und Henan hatte die lokale Führung gegen Ende der Hungersnot 1959 bis 1961 die Familienbetriebe in der Landwirtschaft wieder eingeführt.,de_multilingual_blimp_correct_affected.test,57475.88671875,3878.477294921875,2079.4619140625,1336.496337890625,906.927001953125,821.5137939453125,590.8035278320312,710.3048706054688,814.1294555664062,878.8292846679688,884.2665405273438,904.0009155273438,925.2136840820312
21,"Nach den Plänen seiner Pflegeeltern sollte er einmal den Bauernhof übernehmen, und so wurde ihm der Besuch des Gymnasiums verwehrt.",de_multilingual_blimp_correct_affected.test,61501.58984375,3419.722900390625,3900.291259765625,3617.9736328125,1758.810546875,1134.7447509765625,824.2423706054688,819.5731201171875,790.381591796875,778.9991455078125,810.4838256835938,909.2054443359375,858.9060668945312
22,An dem Mittwochabend hatte das von den Republikanern beherrschte Abgeordnetenhaus auf bislang erhobene Forderungen nach tiefen Einschnitten bei der Gesundheitsversorgung für ältere Menschen verzichtet.,de_multilingual_blimp_correct_affected.test,60713.40625,7471.712890625,4299.3310546875,2550.639892578125,2420.6455078125,1662.6456298828125,1744.317138671875,1516.1258544921875,2017.5950927734375,2166.954345703125,1934.5736083984375,1846.39501953125,1944.7242431640625
23,"``Total überflüssig'', hatte der CDU-Parlamentarier Klaus Lippold geurteilt und lauten Beifall erhalten.",de_multilingual_blimp_correct_affected.test,51589.640625,15397.4365234375,8123.50244140625,7451.08447265625,5594.92333984375,4491.21142578125,5053.78173828125,5059.55908203125,6227.74560546875,8462.708984375,9672.98828125,9223.404296875,8966.5
24,"Der Vorsitzende der Armutskonferenz in Potsdam, Ruth Brand, sagte an dem Rande der Generalversammlung der Europa -- Organisation, zwischen 1983 und 1993 habe sich die Zahl der Sozialhilfeempfänger in Deutschland vervierfacht.",de_multilingual_blimp_correct_affected.test,57286.875,4924.2412109375,4136.78369140625,3303.287841796875,2595.27783203125,2010.6983642578125,1852.356201171875,1563.287109375,1715.12841796875,2049.7783203125,1968.916015625,1843.3319091796875,1844.687744140625
25,"Weiterhin negativ aufgefallen ist der schlechte Service dadurch, dass beispielsweise nicht darauf geachtet wurde, ob noch ausreichend Munition vorhanden ist.",de_multilingual_blimp_correct_affected.test,49898.58984375,9573.76953125,10610.3037109375,9074.4345703125,7515.4345703125,6475.90478515625,6168.31787109375,4964.08837890625,5915.2578125,5798.7275390625,5031.45849609375,6363.671875,6456.88671875
26,Bei einer Störung vergangenen Winter konnte mir der Wochenend - Notdienst telefonisch weiterhelfen.,de_multilingual_blimp_correct_affected.test,51514.6640625,8168.30419921875,11810.568359375,10658.5673828125,8693.763671875,5001.8486328125,3097.99169921875,2479.291748046875,1920.7637939453125,1655.799560546875,1822.5177001953125,1867.193359375,1860.658203125
27,Bei der Unterhauswahl 2010 konnte die Labour Party alle sieben Wahlkreise gewinnen.,de_multilingual_blimp_correct_affected.test,67766.8125,7739.73388671875,6438.70361328125,6328.12939453125,5509.048828125,4826.8935546875,5732.427734375,4981.203125,4115.32275390625,6176.25830078125,5928.09423828125,6052.98779296875,6504.9345703125
28,Trotz inflationärer Verbreitung des IP - Labels sei der Pflanzenschutzmittelaufwand in vielen Obstanbaugebieten weiter gestiegen.,de_multilingual_blimp_correct_affected.test,57475.99609375,6367.30859375,2829.25634765625,2441.8759765625,2152.73046875,2382.0771484375,2181.341064453125,1891.1195068359375,1984.065185546875,2142.7626953125,2026.1148681640625,2102.334228515625,2068.12353515625
29,"Die Dresdener Caritas-Vorsitzende Eva Maria Kiklas berichtete, in Ostdeutschland sei die Unterschriftensammlung zögernd angelaufen;",de_multilingual_blimp_correct_affected.test,48295.8984375,24127.703125,10025.9169921875,6670.814453125,4776.07080078125,4652.68603515625,6137.400390625,6348.802734375,6897.8857421875,7780.31787109375,8603.982421875,8903.8515625,9180.5869140625
30,Leider verspricht die Firma die Ware in ca. 7 Tagen zu liefern aber nach 8 Tagen ist immer noch keine Ware angekommen.,de_multilingual_blimp_correct_affected.test,58686.45703125,1628.90576171875,636.380859375,615.4315185546875,683.9243774414062,452.3861999511719,438.00677490234375,430.37530517578125,401.6328125,414.0174255371094,430.2312927246094,488.6393127441406,467.3638610839844
31,"Auf Grund dieser Frage müsste der Mann zugeben, dass zu Hause nicht er die ""Hosen anhat"", sondern seine Frau, was er in dem Radio offen bekundet.",de_multilingual_blimp_correct_affected.test,45184.98828125,3486.233154296875,4538.29296875,7090.04833984375,3868.6474609375,2685.12109375,2110.70654296875,2374.464599609375,2676.2705078125,2659.0458984375,2590.67578125,2878.693359375,2798.548828125
32,"Orbisons Wunsch nach großen Orchesterproduktionen wollte ihm Produzent Jack Clement bei Sun Records nicht erfüllen, denn ""aus Dir wird nie ein Balladensänger.""",de_multilingual_blimp_correct_affected.test,64510.484375,13945.4912109375,9649.19921875,7569.294921875,6191.9521484375,5883.67822265625,7660.7841796875,8775.060546875,8428.365234375,11286.2099609375,12594.4013671875,12573.4228515625,13333.3544921875
33,An dem Montag werde der Aufsichtsrat über mögliche personelle Konsequenzen entscheiden.,de_multilingual_blimp_correct_affected.test,66590.6484375,8226.9462890625,6276.91357421875,3875.149658203125,3056.39404296875,2496.858642578125,1890.935546875,1572.5625,1959.08740234375,2373.33935546875,1803.218994140625,2076.351806640625,1947.0596923828125
34,"Weltkriegs 1914 war der Fahrzeugbestand auf 90 Lokomotiven, 340 Reisezug - und 1.338 Güterwagen angewachsen und sank in der Folgezeit bis zu der Verstaatlichung 1938 wieder etwas ab.",de_multilingual_blimp_correct_affected.test,57014.90234375,4981.44580078125,2337.1591796875,1634.2965087890625,1073.2369384765625,867.712646484375,717.4707641601562,628.86328125,656.9390258789062,665.909912109375,631.8778686523438,632.7109375,634.75341796875
35,"An dem Samstag hatte die spanische Polizei acht bewaffnete deutsche Skinheads festgenommen, die an der Kundgebung teilnehmen wollten.",de_multilingual_blimp_correct_affected.test,63219.98046875,14558.5908203125,11206.3935546875,10319.8271484375,6852.3369140625,5119.26318359375,3822.296630859375,3099.904052734375,3117.231689453125,3218.466064453125,2978.303955078125,3072.555419921875,3025.4853515625
36,Bis 1929 ist keine Schrift Bachtins unter seinem eigenen Namen erschienen.,de_multilingual_blimp_correct_affected.test,70694.5234375,2988.940185546875,2489.931884765625,2226.406494140625,2221.035888671875,1900.2021484375,1704.7138671875,1655.6385498046875,1670.9208984375,1982.520751953125,1916.760986328125,2300.044189453125,2264.046142578125
37,Dem Bericht zufolge dürfte das Defizit in der laufenden Periode noch über 160 Billionen Lire liegen.,de_multilingual_blimp_correct_affected.test,61428.66796875,6775.52783203125,3486.442626953125,2461.412841796875,1782.17529296875,1833.7454833984375,2044.3382568359375,2053.80517578125,2015.3634033203125,1880.0916748046875,1615.348876953125,2059.779052734375,1847.314453125
38,"In dem obigen Beispiel würde jemand so lange suchen, bis er die optimale Nähnadel zu dem Stopfen der Socken gefunden hat.",de_multilingual_blimp_correct_affected.test,43534.9453125,2520.02490234375,2536.220947265625,2809.173828125,1940.6297607421875,1471.1629638671875,1307.912353515625,1316.154296875,1437.1005859375,1473.38623046875,1458.695556640625,1466.5892333984375,1550.1212158203125
39,"Allerdings ist auch ""Ferntransport"" von Flussmützenschnecken bekannt geworden, speziell durch das zufällige Festheften an Füßen von Wasservögeln oder auch an dem Körper größerer flugfähiger Wasserkäfer.",de_multilingual_blimp_correct_affected.test,58588.70703125,5968.18212890625,3250.162109375,1992.2398681640625,1368.7366943359375,1357.839599609375,1346.7860107421875,1722.88427734375,1776.016357421875,1960.49658203125,2049.27099609375,2408.0966796875,2329.235595703125
40,"Entscheidend könnte die Gefährdung des gewünschten Abschreckungseffekts gewesen sein, wenn bereits das erste Todesurteil ""abgebogen"" wird.",de_multilingual_blimp_correct_affected.test,53913.2265625,5104.10693359375,3733.827880859375,3168.622802734375,2191.75341796875,1548.1075439453125,1264.9676513671875,1420.4222412109375,1243.949462890625,1147.2828369140625,1272.5001220703125,1197.394287109375,1221.987548828125
41,"Da Ronay fürchtete, mit Coursons und Morrisons Heroinkonsum in Verbindung gebracht zu werden, habe er sich zunächst selbst einen Eindruck von dem Gesundheitszustand seines ehemaligen Studienfreundes verschaffen wollen.",de_multilingual_blimp_correct_affected.test,59544.21484375,5487.73828125,4889.10400390625,4054.5048828125,3639.22802734375,2760.22802734375,2827.213134765625,3070.062744140625,3559.55615234375,4543.0087890625,5317.3056640625,5335.24658203125,5475.83447265625
42,"Thomas Karlsson schreibt dort unter anderem: ""Das Zeichen des Abraxas / Der Kreis des Sonnenjahres / Tief in dem Winter wirst du sehen, wie die Sonne geboren wird.""",de_multilingual_blimp_correct_affected.test,63698.9296875,3856.72314453125,3651.921142578125,3663.22998046875,2835.267333984375,2612.949951171875,2159.161865234375,1652.3236083984375,1889.173583984375,1783.029541015625,2123.45947265625,2236.566162109375,2274.724609375
43,"Zu dem ersten Mal seit sechs Jahren ist die Arbeitslosigkeit wieder auf unter 20 % gesunken, und es sind jetzt schon 600.000 Menschen mehr in Arbeit als noch vor einem Jahr.",de_multilingual_blimp_correct_affected.test,52402.359375,823.506591796875,542.697265625,440.41168212890625,310.239990234375,262.2994079589844,240.41580200195312,211.4059600830078,218.95899963378906,235.48484802246094,203.25401306152344,237.18460083007812,228.9508819580078
44,"Gottlob ist unsere Werkstatt gut ausgelastet, sodass diese Wartezeiten entstehen.",de_multilingual_blimp_correct_affected.test,63797.41796875,10326.77734375,12034.154296875,9827.0029296875,6228.76123046875,4634.3876953125,4073.111083984375,4581.12060546875,3702.249267578125,5382.9453125,5379.52783203125,5552.59033203125,5718.31884765625
45,"Begünstigt durch die Wasserkraft der Flussläufe Heller, Daade und Steinebach hatte sich ein Zentrum der Eisenerzeugung entwickelt.",de_multilingual_blimp_correct_affected.test,55805.1640625,4413.74951171875,3816.581298828125,3518.538818359375,2368.16064453125,2383.8046875,2153.0517578125,2147.415771484375,2189.641357421875,2289.814453125,2394.844482421875,2545.427490234375,2377.225341796875
46,"Nach dem Scheitern der Verhandlungen zu der Wiederherstellung der Ratsautorität wollte der Herzog gewaltsam gegen Hamburg vorgehen und Jastram wandte sich an den König von Dänemark, der darauf jedoch Hamburg bedrängte.",de_multilingual_blimp_correct_affected.test,50493.765625,4471.68017578125,3397.679443359375,2900.458984375,2184.448974609375,2110.921875,1992.1771240234375,1767.6488037109375,1855.3521728515625,1720.0596923828125,1879.188232421875,1986.1893310546875,1778.6224365234375
47,Nach Ansicht der Polizei könnte die Tat in dem Zusammenhang mit dem Konzert der in Libanon sehr populären Sängerin stehen.,de_multilingual_blimp_correct_affected.test,51544.4453125,1624.266845703125,1127.2392578125,1020.478271484375,985.0628662109375,854.9519653320312,845.1784057617188,850.3515014648438,895.3123168945312,906.647216796875,957.5655517578125,907.617431640625,856.0222778320312
48,"In dem November 1994 bis April 1995 war die Zahl der deutschen Gäste um 7,4 Prozent zurückgegangen.",de_multilingual_blimp_correct_affected.test,52753.50390625,4028.718994140625,1536.80517578125,673.2565307617188,376.7714538574219,257.7684020996094,234.83457946777344,168.39964294433594,166.2411651611328,184.69100952148438,170.677490234375,172.52890014648438,175.89193725585938
49,Bis 1563 war die Einwohnerzahl von Venedig auf 168.000 Menschen gesunken.,de_multilingual_blimp_correct_affected.test,61086.6796875,2063.423095703125,794.8599243164062,641.4984130859375,517.72021484375,565.3609008789062,522.041259765625,443.95623779296875,357.4880065917969,413.4450988769531,411.2470703125,465.6705322265625,418.19757080078125
50,Trotz Termin musste ich 60 Minuten warten.,de_multilingual_blimp_correct_affected.test,80673.6484375,4860.703125,2872.5859375,2447.40234375,1508.313720703125,705.2499389648438,621.84814453125,602.9857788085938,622.6981811523438,540.2449951171875,496.2698974609375,566.1853637695312,549.3560791015625
51,Theoretisch könnte ein Paar vier Konten bei Tesco eröffnen und 3 % auf 12.000 Pfund verdienen – 360 Pfund.,de_multilingual_blimp_correct_affected.test,59507.65625,3362.530517578125,1762.016357421875,1020.6904296875,1044.830078125,661.3327026367188,794.2673950195312,652.9749755859375,732.1513671875,792.80712890625,726.2691650390625,754.2691040039062,796.5088500976562
52,Ursprünglich sollte sich der Name 340R auf den Wert PS / t beziehen.,de_multilingual_blimp_correct_affected.test,59245.3671875,2166.491455078125,2345.570556640625,1926.433349609375,2366.3828125,1975.8211669921875,2104.38037109375,1958.61376953125,1728.514404296875,2037.9854736328125,2127.58154296875,2337.854736328125,2395.76611328125
53,In den Häusern hatte man eine provisorische Versorgungsbasis eingerichtet und lagerte hier Kostüme und Requisiten.,de_multilingual_blimp_correct_affected.test,49368.828125,5316.92041015625,4664.5263671875,4438.66748046875,3356.4013671875,2148.717529296875,1713.2091064453125,1305.001220703125,1339.1015625,1476.05078125,1608.0662841796875,1643.2642822265625,1757.2186279296875
54,"Von Amerika brach Leutnant Shufeldt auf, von England sollte eine Expedition unter Leutnant Swaine ausgehen, von Deutschland wollte man eine Vorhut unter Hermann von Wissmann absenden, während die Leitung der Hauptexpedition der deutsche Forscher und Kolonialpolitiker Carl Peters übernehmen sollte.",de_multilingual_blimp_correct_affected.test,48552.2890625,7415.328125,5384.52685546875,4590.73828125,4207.2861328125,4228.31884765625,4428.01708984375,3599.945556640625,3885.833740234375,4219.34423828125,4277.96142578125,4210.7900390625,4329.6845703125
55,"Als Jazzsängerin kannst du kein Geld verdienen, und mit einer kleinen Tochter, die ernährt und großgezogen werden muss, war ich gezwungen, kommerziell zu werden.",de_multilingual_blimp_correct_affected.test,56408.5625,3678.752685546875,4160.451171875,4127.45263671875,2503.20556640625,2203.02685546875,1539.8118896484375,1757.5169677734375,1776.2442626953125,1810.7628173828125,1850.880859375,2052.9052734375,2088.996826171875
56,"Währenddessen ist seine Tochter Annette, die Dr. Martel geheiratet hat, schwanger geworden und steht kurz vor der Niederkunft.",de_multilingual_blimp_correct_affected.test,53073.03125,3717.26416015625,3615.641845703125,3138.98828125,1563.06201171875,1106.349853515625,1379.1378173828125,1450.690185546875,1346.3988037109375,1419.684814453125,1632.9403076171875,1597.68701171875,1602.2431640625
57,Mit einer konsequenten Klimaschutzstrategie könnte die Kirche Vorreiter für ein neues Wohlstandsmodell werden.,de_multilingual_blimp_correct_affected.test,48159.203125,9450.0849609375,5007.13232421875,3649.28564453125,2761.236328125,2181.432373046875,2058.262939453125,1733.6444091796875,1714.14892578125,1735.1033935546875,1820.3819580078125,1971.5814208984375,1907.9857177734375
58,Ausgenommen davon war das Recht zu der Auflösung oder Vertagung der Landesversammlung.,de_multilingual_blimp_correct_affected.test,50678.33984375,1987.8397216796875,1334.4127197265625,1058.3360595703125,1015.42431640625,1142.1873779296875,1046.054443359375,1002.3111572265625,1032.2667236328125,1283.2109375,1494.893310546875,1366.8531494140625,1569.8751220703125
59,"In dem Mai 2012 hatte sich der Komet bereits auf 13,5 mag aufgehellt, und kann mit großen Amateur - Teleskopen bereits beobachtet werden.",de_multilingual_blimp_correct_affected.test,56176.109375,2612.12646484375,1916.1221923828125,1738.0985107421875,1056.96533203125,841.0736694335938,691.9776611328125,548.1273193359375,610.9943237304688,618.6421508789062,707.8255615234375,726.2785034179688,715.6151733398438
60,"Nach dem Krieg begannen die umfangreichen Aufbauten, doch sollte die Genossenschaft, wie alle anderen auch, nie wieder zu ihrem alten Glanz zurückkehren und die Zahl der Schwestern bis 1966 auf 556 allein in Deutschland fallen, so dass man mit dem anhaltenden Nachwuchsmangel auch zahlreiche Konvente aufheben musste.",de_multilingual_blimp_correct_affected.test,57426.68359375,3712.888427734375,2991.021728515625,2472.888671875,2221.876953125,2119.536376953125,2036.0079345703125,2010.3935546875,1985.72998046875,1990.7547607421875,1893.4564208984375,2082.915283203125,2079.0703125
61,Ähnlich ist es in der Zwischenzeit dem ganzen Land gegangen.,de_multilingual_blimp_correct_affected.test,57438.4609375,408.72613525390625,211.6507568359375,183.34857177734375,152.49488830566406,115.55976104736328,170.32579040527344,160.47305297851562,168.06825256347656,179.7099609375,218.03216552734375,230.0209503173828,231.3802032470703
62,Daher ist die Neurowissenschaft von der Vorstellung eines festen Schwellenpotentials abgekommen.,de_multilingual_blimp_correct_affected.test,82153.0703125,2778.057373046875,1529.3502197265625,1352.0069580078125,1298.7449951171875,997.3324584960938,787.3114624023438,823.3295288085938,826.061767578125,826.5755615234375,910.7145385742188,959.5245361328125,965.1329345703125
63,"Gott wird mich fragen: -- Nun, was hast du gemacht?",de_multilingual_blimp_correct_affected.test,59860.26953125,2623.12548828125,2943.977783203125,4709.59619140625,1967.0701904296875,1359.9234619140625,1043.908447265625,1258.124267578125,1323.7486572265625,1616.0267333984375,1717.76953125,1980.9239501953125,2054.36328125
64,Bis heute ist der Ort der Kunst verbunden geblieben.,de_multilingual_blimp_correct_affected.test,46165.1171875,862.02685546875,662.56494140625,494.9497985839844,316.3170166015625,224.98231506347656,219.07159423828125,266.9773864746094,316.1755676269531,364.7912902832031,449.5269470214844,463.73388671875,457.88189697265625
65,Gegen diese Entscheidung hatte die Partei Einspruch eingelegt.,de_multilingual_blimp_correct_affected.test,69718.8125,4814.21435546875,2411.852294921875,1758.615966796875,2445.24560546875,1931.54833984375,1894.985595703125,1465.3114013671875,1381.4835205078125,1481.9832763671875,1519.89990234375,1486.4581298828125,1485.19287109375
66,"Wo soviel Rückblick ist, sollte auch Innovation ihren Platz finden.",de_multilingual_blimp_correct_affected.test,75976.78125,10074.310546875,9284.4560546875,10690.900390625,7658.80419921875,7787.49658203125,8827.201171875,13412.744140625,12864.14453125,11632.064453125,15078.138671875,14532.8037109375,16528.82421875
67,Aufgrund des dreieckigen Zuschnitts der Terrassenzunge konnte sich die Siedlung nur nach Westen ausdehnen und reichte mit einer Fläche von maximal 25 ha etwa an die spätere salische Stadtgrenze mit der Stadtmauer heran.,de_multilingual_blimp_correct_affected.test,63741.58984375,4935.88720703125,2733.823486328125,1629.6429443359375,861.1090698242188,676.5407104492188,618.1405029296875,510.60858154296875,450.4113464355469,569.898681640625,479.8274841308594,589.0903930664062,560.9337158203125
68,Aus dem Laden könnte man soviel machen.,de_multilingual_blimp_correct_affected.test,61836.99609375,1605.389404296875,703.9406127929688,1329.785400390625,1009.5559692382812,701.73974609375,452.66436767578125,447.1759033203125,581.7354736328125,550.01708984375,648.2324829101562,621.0258178710938,701.66015625
69,"Zuvor hatte 1897 ein Zyklon zerstört, was nach dem abgeebbten Goldrausch in den 1870er Jahren übrig geblieben war.",de_multilingual_blimp_correct_affected.test,60449.55078125,4342.84765625,3033.06591796875,2238.125,1395.64013671875,827.4320678710938,801.6768188476562,669.042724609375,666.3917846679688,756.3950805664062,722.9835205078125,1040.837646484375,902.1209106445312
70,"Denn wenn einer Du Bao nachahme, der nicht so heldenhaft wie er sei, würde der als ruchloser Gauner enden.",de_multilingual_blimp_correct_affected.test,53909.98828125,4083.51904296875,4175.7431640625,3403.013671875,3403.72119140625,3504.35693359375,2599.021240234375,2362.620361328125,3325.632080078125,3200.016845703125,3173.09814453125,3245.330322265625,3282.03564453125
71,"An dem Mittwoch abend konnte die Polizei, die das Gefängnis umstellt hatte, einen weiteren Ausbruchsversuch verhindern.",de_multilingual_blimp_correct_affected.test,51206.71875,6617.9482421875,5269.55517578125,3520.23388671875,2821.637451171875,2587.330078125,2155.25634765625,1832.4866943359375,1819.2408447265625,2050.886962890625,1648.119384765625,1799.789794921875,1668.8870849609375
